,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,
INSERTED DETAIL,229010,Avon Navigation Trust,50894722,C1050,External Fees,17450.00,13/10/2015,Capital,,
INSERTED DETAIL,227770,Avon Park Residential Care Home,50897128,R5806,Residential Care (Adults),2200.00,08/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50902716,R5810,Adult Day Care,519.60,14/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50902715,R5851,Supported Living,561.00,14/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50902717,R5851,Supported Living,1268.40,14/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50903373,R5810,Adult Day Care,599.76,14/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50902704,R5810,Adult Day Care,1999.20,14/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50902600,R5810,Adult Day Care,1627.92,14/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50902601,R5810,Adult Day Care,828.24,14/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50902703,R5810,Adult Day Care,1629.46,14/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50902602,R5810,Adult Day Care,514.08,14/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50903374,R5810,Adult Day Care,5183.20,15/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50902705,R5805,Homecare - External Domiciliary (Adults),6143.20,15/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50909462,R5805,Homecare - External Domiciliary (Adults),599.76,26/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910443,R5851,Supported Living,799.68,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910445,R5810,Adult Day Care,1999.20,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910446,R5810,Adult Day Care,1999.20,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910447,R5810,Adult Day Care,1770.80,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910449,R5810,Adult Day Care,1999.20,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910442,R5805,Homecare - External Domiciliary (Adults),828.24,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910439,R5805,Homecare - External Domiciliary (Adults),856.80,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910403,R5810,Adult Day Care,673.20,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910402,R5810,Adult Day Care,1313.76,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910401,R5810,Adult Day Care,1599.36,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910400,R5810,Adult Day Care,1713.60,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910398,R5810,Adult Day Care,1676.96,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910397,R5810,Adult Day Care,1122.00,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910396,R5810,Adult Day Care,1122.00,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910395,R5810,Adult Day Care,561.00,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910393,R5810,Adult Day Care,1009.80,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910389,R5810,Adult Day Care,897.60,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910388,R5810,Adult Day Care,1122.00,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910387,R5810,Adult Day Care,1122.00,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910362,R5805,Homecare - External Domiciliary (Adults),828.24,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910361,R5805,Homecare - External Domiciliary (Adults),742.56,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910360,R5810,Adult Day Care,1225.12,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910358,R5810,Adult Day Care,673.20,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910357,R5810,Adult Day Care,673.20,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910356,R5810,Adult Day Care,1122.00,27/10/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50910405,R5851,Supported Living,5183.20,28/10/2015,People Group,,
,, AYLESBURY VALE DISTRIC , P-CARD ,,, 782.00 ,30/10/2015,,,
INSERTED DETAIL,213427,Aylesford School And Sixth Form College (Academy),50902501,R4701,Grants To External Organisations,3000.00,14/10/2015,Communities,,
INSERTED DETAIL,213427,Aylesford School And Sixth Form College (Academy),50905542,R6107,SEN Statements Funding - Non-Maintained Schools,2754.00,19/10/2015,People Group,,
INSERTED DETAIL,200554,B H M Compak Radiators,50909748,R4030,Materials,520.00,26/10/2015,Communities,,
INSERTED DETAIL,209620,B Line Plant Ltd,50900747,R4038,Plant & Tools,560.00,16/10/2015,Communities,,
INSERTED DETAIL,200576,Badenoch & Clark,50900317,R4443,Professional Fees Admin,1129.24,09/10/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50896013,R1101,Agency Staff Pay,1708.00,09/10/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50896014,R1101,Agency Staff Pay,2135.00,09/10/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50901034,R1101,Agency Staff Pay,2715.00,12/10/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50901037,R1101,Agency Staff Pay,2715.00,12/10/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50901036,R1101,Agency Staff Pay,2715.00,12/10/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50901035,R1101,Agency Staff Pay,2172.00,12/10/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50901038,R1101,Agency Staff Pay,2715.00,12/10/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50901020,R1101,Agency Staff Pay,2715.00,12/10/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50901019,R1101,Agency Staff Pay,2715.00,12/10/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50901018,R1101,Agency Staff Pay,543.00,12/10/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50900180,R1101,Agency Staff Pay,2135.00,15/10/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50904398,R1101,Agency Staff Pay,2715.00,19/10/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50904413,R1101,Agency Staff Pay,2135.00,19/10/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50905832,R4443,Professional Fees Admin,1129.24,19/10/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50905830,R4443,Professional Fees Admin,770.63,19/10/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50905831,R4443,Professional Fees Admin,1129.24,19/10/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50906935,R1101,Agency Staff Pay,1200.43,21/10/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50905400,R1101,Agency Staff Pay,3225.76,21/10/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50907043,R1101,Agency Staff Pay,2200.00,21/10/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50907042,R1101,Agency Staff Pay,1650.00,21/10/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50907041,R1101,Agency Staff Pay,1650.00,21/10/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50907045,R1101,Agency Staff Pay,2475.00,21/10/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50907039,R1101,Agency Staff Pay,2200.00,21/10/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50906944,R1101,Agency Staff Pay,1629.00,21/10/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50905399,R1101,Agency Staff Pay,5983.59,21/10/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50907044,R1101,Agency Staff Pay,1925.00,21/10/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50907046,R1101,Agency Staff Pay,2200.00,21/10/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50907040,R1101,Agency Staff Pay,2200.00,21/10/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50906931,R1101,Agency Staff Pay,2135.00,22/10/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50906909,R1101,Agency Staff Pay,2135.00,22/10/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50905779,R1101,Agency Staff Pay,2135.00,22/10/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50908862,R1101,Agency Staff Pay,2715.00,23/10/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50908826,R1101,Agency Staff Pay,2715.00,23/10/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50906934,R1101,Agency Staff Pay,6939.64,23/10/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50911106,R4443,Professional Fees Admin,1129.24,28/10/2015,Resources,,
INSERTED DETAIL,200589,Balfour Beatty Living Places Ltd (****2460),50900593,R5707,Highways Maintenance Contract,-104037.25,09/10/2015,Communities,,
INSERTED DETAIL,200589,Balfour Beatty Living Places Ltd (****2460),50900604,R5707,Highways Maintenance Contract,1779647.22,09/10/2015,Communities,,
INSERTED DETAIL,221758,Baltimore Care Ltd,50897130,R5806,Residential Care (Adults),2388.00,05/10/2015,People Group,,
INSERTED DETAIL,100252,Bancroft Gardens,50897131,R5806,Residential Care (Adults),2177.68,05/10/2015,People Group,,
INSERTED DETAIL,100252,Bancroft Gardens,50897131,R5806,Residential Care (Adults),4832.08,05/10/2015,People Group,,
INSERTED DETAIL,100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,50897169,R5806,Residential Care (Adults),1817.96,05/10/2015,People Group,,
INSERTED DETAIL,100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,50897169,R5806,Residential Care (Adults),5007.88,05/10/2015,People Group,,
INSERTED DETAIL,100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,50897169,R5806,Residential Care (Adults),17075.08,05/10/2015,People Group,,
INSERTED DETAIL,100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,50897169,R5806,Residential Care (Adults),7218.80,05/10/2015,People Group,,
INSERTED DETAIL,100057,Barchester Healthcare Ltd - Overslade House (****7129),50897309,R5806,Residential Care (Adults),7410.24,05/10/2015,People Group,,
INSERTED DETAIL,100057,Barchester Healthcare Ltd - Overslade House (****7129),50897309,R5806,Residential Care (Adults),2960.44,05/10/2015,People Group,,
INSERTED DETAIL,100057,Barchester Healthcare Ltd - Overslade House (****7129),50897309,R5806,Residential Care (Adults),2710.36,05/10/2015,People Group,,
INSERTED DETAIL,219023,Barchester Healthcare Ltd (Harper Fields),50897221,R5806,Residential Care (Adults),3952.00,05/10/2015,People Group,,
INSERTED DETAIL,100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,50897180,R5806,Residential Care (Adults),1813.68,05/10/2015,People Group,,
INSERTED DETAIL,100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,50897180,R5806,Residential Care (Adults),5927.36,05/10/2015,People Group,,
INSERTED DETAIL,100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,50897180,R5806,Residential Care (Adults),1946.64,05/10/2015,People Group,,
INSERTED DETAIL,100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,50897180,R5806,Residential Care (Adults),3627.36,05/10/2015,People Group,,
INSERTED DETAIL,228907,Barford Childrens Service t/a Willow Lodge (0743),50900370,R5848,Residential Care (Children),14571.43,15/10/2015,People Group,,
INSERTED DETAIL,228907,Barford Childrens Service t/a Willow Lodge (0743),50900943,R5848,Residential Care (Children),15057.14,30/10/2015,People Group,,
INSERTED DETAIL,224182,Barford Childrens Services Ltd t/a The Oaks (0751),50888788,R5848,Residential Care (Children),13714.28,01/10/2015,People Group,,
INSERTED DETAIL,224182,Barford Childrens Services Ltd t/a The Oaks (0751),50905638,R5848,Residential Care (Children),14171.43,30/10/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50895973,R5822,Foster Care Payments - External,4539.29,05/10/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50900559,R5604,Commissioned Works,144092.00,16/10/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50900560,R5604,Commissioned Works,59171.00,16/10/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50900558,R5604,Commissioned Works,52468.00,16/10/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50900557,R5604,Commissioned Works,200778.00,16/10/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50900556,R5604,Commissioned Works,193946.00,16/10/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50900555,R5604,Commissioned Works,80569.00,16/10/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50900551,R5604,Commissioned Works,146832.00,16/10/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50896126,R5604,Commissioned Works,33750.00,16/10/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50895950,R5822,Foster Care Payments - External,3906.00,22/10/2015,People Group,,
INSERTED DETAIL,200619,Barnfield Care Agency,50895454,R5805,Homecare - External Domiciliary (Adults),559.40,05/10/2015,People Group,,
INSERTED DETAIL,200619,Barnfield Care Agency,50895450,R5805,Homecare - External Domiciliary (Adults),577.40,05/10/2015,People Group,,
INSERTED DETAIL,200619,Barnfield Care Agency,50895453,R5805,Homecare - External Domiciliary (Adults),1010.52,05/10/2015,People Group,,
INSERTED DETAIL,200619,Barnfield Care Agency,50902112,R5805,Homecare - External Domiciliary (Adults),1517.56,14/10/2015,People Group,,
INSERTED DETAIL,200619,Barnfield Care Agency,50912617,R5805,Homecare - External Domiciliary (Adults),602.68,30/10/2015,People Group,,
INSERTED DETAIL,200619,Barnfield Care Agency,50912585,R5805,Homecare - External Domiciliary (Adults),590.06,30/10/2015,People Group,,
INSERTED DETAIL,200619,Barnfield Care Agency,50912586,R5805,Homecare - External Domiciliary (Adults),541.40,30/10/2015,People Group,,
INSERTED DETAIL,200619,Barnfield Care Agency,50912621,R5805,Homecare - External Domiciliary (Adults),685.68,30/10/2015,People Group,,
INSERTED DETAIL,200619,Barnfield Care Agency,50912589,R5805,Homecare - External Domiciliary (Adults),1804.48,30/10/2015,People Group,,
INSERTED DETAIL,200619,Barnfield Care Agency,50912590,R5805,Homecare - External Domiciliary (Adults),559.40,30/10/2015,People Group,,
INSERTED DETAIL,229028,Barons Park Nursing Home Ltd,50897133,R5806,Residential Care (Adults),1550.28,05/10/2015,People Group,,
INSERTED DETAIL,223642,Bayleaf Cookery School LLP,50888369,R4442,Professional Fees Curriculum,942.00,15/10/2015,Schools,,
INSERTED DETAIL,228692,BDO Llp,50901631,R4443,Professional Fees Admin,2383.00,23/10/2015,Resources,,
INSERTED DETAIL,200655,Bedworth Rugby and Nuneaton Cab,50898490,R5501,Grants to Organisations & Voluntary Bodies,180000.00,30/10/2015,Communities,,
INSERTED DETAIL,229369,Beech Court Care Home,50897137,R5806,Residential Care (Adults),2112.00,05/10/2015,People Group,,
INSERTED DETAIL,223232,Beech Hill Grange Ltd,50897138,R5806,Residential Care (Adults),3466.28,05/10/2015,People Group,,
INSERTED DETAIL,100009,Beechwood Gardens,50897139,R5806,Residential Care (Adults),4172.16,05/10/2015,People Group,,
INSERTED DETAIL,208848,Beeline Community Transport,50910041,R3410,Car Scheme Payments,2545.00,30/10/2015,Communities,,
INSERTED DETAIL,200663,Belgrade Theatre Trust (Coventry) Ltd (****6208),50897762,R4915,Educational Visits Expenditure,1550.00,05/10/2015,Schools,,
INSERTED DETAIL,200664,Bella Home Care Ltd,50902629,R5805,Homecare - External Domiciliary (Adults),-954.80,28/10/2015,People Group,,
INSERTED DETAIL,200664,Bella Home Care Ltd,50902627,R5805,Homecare - External Domiciliary (Adults),-951.39,28/10/2015,People Group,,
INSERTED DETAIL,200664,Bella Home Care Ltd,50902626,R5805,Homecare - External Domiciliary (Adults),-900.24,28/10/2015,People Group,,
INSERTED DETAIL,200664,Bella Home Care Ltd,50902623,R5805,Homecare - External Domiciliary (Adults),-736.56,28/10/2015,People Group,,
INSERTED DETAIL,200664,Bella Home Care Ltd,50902628,R5805,Homecare - External Domiciliary (Adults),-947.98,28/10/2015,People Group,,
INSERTED DETAIL,100255,BEN - Motor and Allied Trades Benevolent Fu,50897400,R5806,Residential Care (Adults),5018.80,05/10/2015,People Group,,
INSERTED DETAIL,100255,BEN - Motor and Allied Trades Benevolent Fu,50897400,R5806,Residential Care (Adults),13094.40,05/10/2015,People Group,,
INSERTED DETAIL,100255,BEN - Motor and Allied Trades Benevolent Fu,50897400,R5806,Residential Care (Adults),2166.00,05/10/2015,People Group,,
INSERTED DETAIL,200673,Benn Partnership Centre,50895557,R2204,Room Hire - External,918.75,05/10/2015,People Group,,
INSERTED DETAIL,200673,Benn Partnership Centre,50896855,R2204,Room Hire - External,1050.00,09/10/2015,People Group,,
INSERTED DETAIL,999982,Benn Partnership Centre,50908815,R4612,Projects,1788.00,29/10/2015,Communities,,
INSERTED DETAIL,220806,Bennetts Castle Ltd,50897140,R5806,Residential Care (Adults),1852.00,05/10/2015,People Group,,
INSERTED DETAIL,100010,Bentley House Ltd (Care Centre),50897141,R5806,Residential Care (Adults),9862.40,05/10/2015,People Group,,
INSERTED DETAIL,100010,Bentley House Ltd (Care Centre),50897141,R5806,Residential Care (Adults),2032.64,05/10/2015,People Group,,
INSERTED DETAIL,100010,Bentley House Ltd (Care Centre),50897141,R5806,Residential Care (Adults),1859.04,05/10/2015,People Group,,
INSERTED DETAIL,100010,Bentley House Ltd (Care Centre),50897141,R5806,Residential Care (Adults),9225.76,05/10/2015,People Group,,
INSERTED DETAIL,100010,Bentley House Ltd (Care Centre),50897141,R5806,Residential Care (Adults),12063.20,05/10/2015,People Group,,
INSERTED DETAIL,100256,Benvarden Retirement Home,50897142,R5806,Residential Care (Adults),1889.47,05/10/2015,People Group,,
INSERTED DETAIL,100256,Benvarden Retirement Home,50897142,R5806,Residential Care (Adults),1832.04,05/10/2015,People Group,,
INSERTED DETAIL,100256,Benvarden Retirement Home,50897142,R5806,Residential Care (Adults),1840.00,05/10/2015,People Group,,
INSERTED DETAIL,200686,Bertram Trading Ltd (Bertram Library Services),50906663,R4058,Books,1026.20,21/10/2015,Resources,,
INSERTED DETAIL,100391,Be-Smart,50897134,R5806,Residential Care (Adults),4795.56,05/10/2015,People Group,,
INSERTED DETAIL,202881,Bibliotheca Ltd,50898802,R4503,Hardware,35290.24,21/10/2015,Resources,,
