,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,
INSERTED DETAIL,230277,Avidity IP Ltd,50952710,R4409,Consultancy,500.00,04/02/2016,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50958746,R5805,Homecare - External Domiciliary (Adults),599.76,01/02/2016,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50974109,R5851,Supported Living,571.20,19/02/2016,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50974108,R5851,Supported Living,3071.60,19/02/2016,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50976054,R5810,Adult Day Care,1713.60,25/02/2016,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50976056,R5810,Adult Day Care,673.20,25/02/2016,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50976058,R5810,Adult Day Care,1199.52,25/02/2016,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50976062,R5805,Homecare - External Domiciliary (Adults),828.24,25/02/2016,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50976081,R5805,Homecare - External Domiciliary (Adults),856.80,25/02/2016,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50976050,R5810,Adult Day Care,673.20,25/02/2016,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50976047,R5810,Adult Day Care,673.20,25/02/2016,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50976045,R5810,Adult Day Care,1999.20,25/02/2016,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50976043,R5851,Supported Living,799.68,25/02/2016,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50976042,R5805,Homecare - External Domiciliary (Adults),828.24,25/02/2016,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50976039,R5810,Adult Day Care,1313.76,25/02/2016,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50976037,R5810,Adult Day Care,1122.00,25/02/2016,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50976012,R5810,Adult Day Care,1122.00,25/02/2016,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50976036,R5810,Adult Day Care,673.20,25/02/2016,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50978083,R5810,Adult Day Care,600.00,26/02/2016,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50978080,R5810,Adult Day Care,1542.24,26/02/2016,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50978029,R5851,Supported Living,4106.40,26/02/2016,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50978020,R5851,Supported Living,800.00,26/02/2016,People Group,,,,
INSERTED DETAIL,216249,Avonside Health Centre,50970178,R5702,Payments to External Contractors,2074.94,15/02/2016,Communities,,,,
INSERTED DETAIL,219087,Axonn Media Ltd,50953756,R4311,Publicity,720.00,12/02/2016,Resources,,,,
INSERTED DETAIL,213427,Aylesford School And Sixth Form College (Academy),50972995,R6107,SEN Statements Funding - Non-Maintained Schools,2577.00,18/02/2016,People Group,,,,
INSERTED DETAIL,209620,B Line Plant Ltd,50959518,R4038,Plant & Tools,2350.00,04/02/2016,Communities,,,,
INSERTED DETAIL,219602,Back Care Solutions Ltd,50970598,R4007,Equipment,578.40,15/02/2016,Resources,,,,
INSERTED DETAIL,200575,Baddesley and Grendon Pre/School - Playgroup,50972325,R6106,Private Providers - Early Years Funding,9517.73,22/02/2016,People Group,,,,
INSERTED DETAIL,200575,Baddesley and Grendon Pre/School - Playgroup,50977357,R6106,Private Providers - Early Years Funding,3675.37,29/02/2016,People Group,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50958480,R1101,Agency Staff Pay,7505.36,05/02/2016,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50953043,R1101,Agency Staff Pay,2755.52,05/02/2016,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50949210,R1101,Agency Staff Pay,5323.96,05/02/2016,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50950770,R1101,Agency Staff Pay,938.49,10/02/2016,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50958822,R1101,Agency Staff Pay,1129.24,19/02/2016,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50956680,R1101,Agency Staff Pay,2715.00,19/02/2016,People Group,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50970450,R1101,Agency Staff Pay,-1425.98,19/02/2016,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50958407,R1101,Agency Staff Pay,2135.00,22/02/2016,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50965874,R1101,Agency Staff Pay,2200.00,22/02/2016,People Group,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50961762,R1101,Agency Staff Pay,2172.00,26/02/2016,People Group,,,,
INSERTED DETAIL,200589,Balfour Beatty Living Places Ltd (****2460),50969844,R5707,Highways Maintenance Contract,2553694.97,12/02/2016,Communities,,,,
INSERTED DETAIL,200589,Balfour Beatty Living Places Ltd (****2460),50969843,R5707,Highways Maintenance Contract,-118562.48,12/02/2016,Communities,,,,
INSERTED DETAIL,200593,Bambini Childcare Ltd,50972327,R6106,Private Providers - Early Years Funding,7287.79,22/02/2016,People Group,,,,
INSERTED DETAIL,200593,Bambini Childcare Ltd,50977355,R6106,Private Providers - Early Years Funding,4911.52,29/02/2016,People Group,,,,
INSERTED DETAIL,200594,Banana Moon Day Nursery (Grove House),50973252,R6106,Private Providers - Early Years Funding,6832.25,22/02/2016,People Group,,,,
INSERTED DETAIL,200594,Banana Moon Day Nursery (Grove House),50977824,R6106,Private Providers - Early Years Funding,4009.50,29/02/2016,People Group,,,,
INSERTED DETAIL,226306,Banana Moon Day Nursery (Harbury),50972287,R6106,Private Providers - Early Years Funding,4943.33,22/02/2016,People Group,,,,
INSERTED DETAIL,100252,Bancroft Gardens,50974405,R5806,Residential Care (Adults),4023.01,22/02/2016,People Group,,,,
INSERTED DETAIL,100252,Bancroft Gardens,50974405,R5806,Residential Care (Adults),2600.00,22/02/2016,People Group,,,,
INSERTED DETAIL,100252,Bancroft Gardens,50974405,R5806,Residential Care (Adults),2700.00,22/02/2016,People Group,,,,
INSERTED DETAIL,100252,Bancroft Gardens,50974405,R5806,Residential Care (Adults),2700.00,22/02/2016,People Group,,,,
INSERTED DETAIL,100252,Bancroft Gardens,50974405,R5806,Residential Care (Adults),2400.00,22/02/2016,People Group,,,,
INSERTED DETAIL,100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,50974441,R5806,Residential Care (Adults),18890.23,22/02/2016,People Group,,,,
INSERTED DETAIL,100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,50974441,R5806,Residential Care (Adults),1817.96,22/02/2016,People Group,,,,
INSERTED DETAIL,100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,50974441,R5806,Residential Care (Adults),25887.46,22/02/2016,People Group,,,,
INSERTED DETAIL,100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,50974441,R5806,Residential Care (Adults),9943.88,22/02/2016,People Group,,,,
INSERTED DETAIL,100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,50974441,R5806,Residential Care (Adults),3492.96,22/02/2016,People Group,,,,
INSERTED DETAIL,100057,Barchester Healthcare Ltd - Overslade House (****7129),50974580,R5806,Residential Care (Adults),2960.44,22/02/2016,People Group,,,,
INSERTED DETAIL,100057,Barchester Healthcare Ltd - Overslade House (****7129),50974580,R5806,Residential Care (Adults),9820.87,22/02/2016,People Group,,,,
INSERTED DETAIL,100057,Barchester Healthcare Ltd - Overslade House (****7129),50974580,R5806,Residential Care (Adults),2710.36,22/02/2016,People Group,,,,
INSERTED DETAIL,219023,Barchester Healthcare Ltd (Harper Fields),50974496,R5806,Residential Care (Adults),3952.00,22/02/2016,People Group,,,,
INSERTED DETAIL,100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,50974451,R5806,Residential Care (Adults),1813.68,22/02/2016,People Group,,,,
INSERTED DETAIL,100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,50974451,R5806,Residential Care (Adults),5927.36,22/02/2016,People Group,,,,
INSERTED DETAIL,100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,50974451,R5806,Residential Care (Adults),3627.36,22/02/2016,People Group,,,,
INSERTED DETAIL,100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,50974451,R5806,Residential Care (Adults),1946.64,22/02/2016,People Group,,,,
INSERTED DETAIL,200606,Barford Childrens Services Ltd t/a Acorns (0816),50973668,R5848,Residential Care (Children),576.00,26/02/2016,People Group,,,,
INSERTED DETAIL,224182,Barford Childrens Services Ltd t/a The Oaks (0751),50953718,R5848,Residential Care (Children),14171.43,12/02/2016,People Group,,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50943119,R5604,Commissioned Works,33750.00,03/02/2016,People Group,,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50973775,R6106,Private Providers - Early Years Funding,1419.00,22/02/2016,People Group,,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50972254,R6106,Private Providers - Early Years Funding,1607.10,22/02/2016,People Group,,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50972261,R6106,Private Providers - Early Years Funding,622.05,22/02/2016,People Group,,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50972286,R6106,Private Providers - Early Years Funding,622.05,22/02/2016,People Group,,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50977789,R6106,Private Providers - Early Years Funding,6385.50,29/02/2016,People Group,,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50977328,R6106,Private Providers - Early Years Funding,816.75,29/02/2016,People Group,,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50977329,R6106,Private Providers - Early Years Funding,3044.25,29/02/2016,People Group,,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50977349,R6106,Private Providers - Early Years Funding,1633.50,29/02/2016,People Group,,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50977353,R6106,Private Providers - Early Years Funding,2126.69,29/02/2016,People Group,,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50977356,R6106,Private Providers - Early Years Funding,816.75,29/02/2016,People Group,,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50977840,R6106,Private Providers - Early Years Funding,2747.25,29/02/2016,People Group,,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50977838,R6106,Private Providers - Early Years Funding,5390.55,29/02/2016,People Group,,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50977813,R6106,Private Providers - Early Years Funding,8575.87,29/02/2016,People Group,,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50977787,R6106,Private Providers - Early Years Funding,3118.50,29/02/2016,People Group,,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50977769,R6106,Private Providers - Early Years Funding,4900.50,29/02/2016,People Group,,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50977406,R6106,Private Providers - Early Years Funding,5977.12,29/02/2016,People Group,,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50977374,R6106,Private Providers - Early Years Funding,2450.25,29/02/2016,People Group,,,,
INSERTED DETAIL,200612,Barnardo's (****9215),50967583,R5822,Foster Care Payments - External,3654.00,19/02/2016,People Group,,,,
INSERTED DETAIL,200612,Barnardo's (****9215),50967605,R5822,Foster Care Payments - External,3906.00,19/02/2016,People Group,,,,
INSERTED DETAIL,200619,Barnfield Care Agency,50956878,R5805,Homecare - External Domiciliary (Adults),707.38,04/02/2016,People Group,,,,
INSERTED DETAIL,200619,Barnfield Care Agency,50954130,R5805,Homecare - External Domiciliary (Adults),1393.04,04/02/2016,People Group,,,,
INSERTED DETAIL,200619,Barnfield Care Agency,50971630,R5805,Homecare - External Domiciliary (Adults),1393.04,16/02/2016,People Group,,,,
INSERTED DETAIL,230212,Bates Wells & Braithwaite London LLP Client Account,50944426,R4409,Consultancy,750.00,18/02/2016,People Group,,,,
INSERTED DETAIL,999982,Bearley Village Hall Trust,50963875,R5501,Grants to Organisations & Voluntary Bodies,1000.00,05/02/2016,Communities,,,,
INSERTED DETAIL,208680,Bedworth Heath Community Centre,50952720,R2292,Internal Expenditure - Rents/Leases/Hire Charges for Premises Recharge,3281.25,11/02/2016,People Group,,,,
INSERTED DETAIL,223232,Beech Hill Grange Ltd,50974411,R5806,Residential Care (Adults),3466.28,22/02/2016,People Group,,,,
INSERTED DETAIL,200656,Beechwood Childcare Ltd,50977376,R6106,Private Providers - Early Years Funding,1306.80,29/02/2016,People Group,,,,
INSERTED DETAIL,100009,Beechwood Gardens,50974412,R5806,Residential Care (Adults),2080.00,22/02/2016,People Group,,,,
INSERTED DETAIL,230404,Beechwood Trees & Landscapes Ltd,50959199,R5702,Payments to External Contractors,812.50,12/02/2016,Communities,,,,
INSERTED DETAIL,210711,Beehive Day Nursery Barford,50972314,R6106,Private Providers - Early Years Funding,5195.65,22/02/2016,People Group,,,,
INSERTED DETAIL,210711,Beehive Day Nursery Barford,50973753,R6106,Private Providers - Early Years Funding,12682.43,22/02/2016,People Group,,,,
INSERTED DETAIL,210711,Beehive Day Nursery Barford,50977331,R6106,Private Providers - Early Years Funding,1633.50,29/02/2016,People Group,,,,
INSERTED DETAIL,200657,Beehive Day Nursery Rugby,50973761,R6106,Private Providers - Early Years Funding,5611.78,22/02/2016,People Group,,,,
INSERTED DETAIL,200657,Beehive Day Nursery Rugby,50977807,R6106,Private Providers - Early Years Funding,5717.25,29/02/2016,People Group,,,,
INSERTED DETAIL,100255,BEN - Motor and Allied Trades Benevolent Fu,50974664,R5806,Residential Care (Adults),8133.69,22/02/2016,People Group,,,,
INSERTED DETAIL,100255,BEN - Motor and Allied Trades Benevolent Fu,50974664,R5806,Residential Care (Adults),2166.00,22/02/2016,People Group,,,,
INSERTED DETAIL,100255,BEN - Motor and Allied Trades Benevolent Fu,50974664,R5806,Residential Care (Adults),2286.43,22/02/2016,People Group,,,,
INSERTED DETAIL,100255,BEN - Motor and Allied Trades Benevolent Fu,50974664,R5806,Residential Care (Adults),13094.40,22/02/2016,People Group,,,,
INSERTED DETAIL,200671,Bendigo Mitchell Ltd,50973077,R4018,Equipment Repair & Maintenance,785.00,26/02/2016,Communities,,,,
INSERTED DETAIL,222151,Benham Publishing Ltd,50963155,R4302,Advertising Promotional Events & Goods,600.00,04/02/2016,Communities,,,,
INSERTED DETAIL,220806,Bennetts Castle Ltd,50974414,R5806,Residential Care (Adults),1852.00,22/02/2016,People Group,,,,
INSERTED DETAIL,215921,Bennfield Surgery,50970193,R5702,Payments to External Contractors,2523.71,15/02/2016,Communities,,,,
INSERTED DETAIL,100010,Bentley House Ltd (Care Centre),50974415,R5806,Residential Care (Adults),9763.20,22/02/2016,People Group,,,,
INSERTED DETAIL,100010,Bentley House Ltd (Care Centre),50974415,R5806,Residential Care (Adults),9225.76,22/02/2016,People Group,,,,
INSERTED DETAIL,100010,Bentley House Ltd (Care Centre),50974415,R5806,Residential Care (Adults),9862.40,22/02/2016,People Group,,,,
INSERTED DETAIL,100256,Benvarden Retirement Home,50974416,R5806,Residential Care (Adults),1840.00,22/02/2016,People Group,,,,
INSERTED DETAIL,100256,Benvarden Retirement Home,50974416,R5806,Residential Care (Adults),1832.04,22/02/2016,People Group,,,,
INSERTED DETAIL,100391,Be-Smart South West Ltd,50974408,R5806,Residential Care (Adults),4609.82,22/02/2016,People Group,,,,
INSERTED DETAIL,229487,Bettercare Keys Ltd,50968857,R5848,Residential Care (Children),2857.16,11/02/2016,People Group,,,,
INSERTED DETAIL,229487,Bettercare Keys Ltd,50968854,R5848,Residential Care (Children),814.29,11/02/2016,People Group,,,,
INSERTED DETAIL,229487,Bettercare Keys Ltd,50968838,R5848,Residential Care (Children),14285.80,11/02/2016,People Group,,,,
INSERTED DETAIL,209642,Bibliographic Data Services Ltd,50968380,R4058,Books,4310.00,10/02/2016,Resources,,,,
INSERTED DETAIL,202881,Bibliotheca Ltd,50971118,R4058,Books,1039.78,16/02/2016,Resources,,,,
INSERTED DETAIL,221218,Bidford Health Centre,50970155,R5702,Payments to External Contractors,2471.08,15/02/2016,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50962837,R5702,Payments to External Contractors,22998.69,03/02/2016,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50970811,R4010,Equipment Hire,774.60,16/02/2016,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50970811,R4010,Equipment Hire,650.10,16/02/2016,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50970198,R4010,Equipment Hire,599.40,16/02/2016,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50963195,R5206,Excess / Bulk haulage,2023.82,19/02/2016,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50963189,R5206,Excess / Bulk haulage,3090.94,19/02/2016,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50972909,R5702,Payments to External Contractors,41487.84,19/02/2016,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50963191,R5206,Excess / Bulk haulage,2039.39,19/02/2016,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50960859,R5206,Excess / Bulk haulage,4682.42,25/02/2016,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50960858,R5206,Excess / Bulk haulage,7521.21,25/02/2016,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50960862,R5206,Excess / Bulk haulage,4551.57,25/02/2016,Communities,,,,
INSERTED DETAIL,200707,Biffa Waste Services Ltd  ****6375,50962250,R5702,Payments to External Contractors,97522.88,03/02/2016,Communities,,,,
,,BILLINGAQUADROME.C,P-Card,,,1219.92,10/02/2016,,,,,
INSERTED DETAIL,100011,Bilton House,50974417,R5806,Residential Care (Adults),1625.80,22/02/2016,People Group,,,,
INSERTED DETAIL,100011,Bilton House,50974417,R5806,Residential Care (Adults),3731.68,22/02/2016,People Group,,,,
INSERTED DETAIL,100011,Bilton House,50974417,R5806,Residential Care (Adults),1625.80,22/02/2016,People Group,,,,
INSERTED DETAIL,100011,Bilton House,50974417,R5806,Residential Care (Adults),2299.88,22/02/2016,People Group,,,,
INSERTED DETAIL,213422,Bilton School Academy,50972955,R6107,SEN Statements Funding - Non-Maintained Schools,7207.00,18/02/2016,People Group,,,,
INSERTED DETAIL,213422,Bilton School Academy,50965401,R6107,SEN Statements Funding - Non-Maintained Schools,515.00,19/02/2016,People Group,,,,
INSERTED DETAIL,213422,Bilton School Academy,50961541,R5604,Commissioned Works,900.00,26/02/2016,People Group,,,,
INSERTED DETAIL,213422,Bilton School Academy,50961553,R5604,Commissioned Works,9930.00,26/02/2016,People Group,,,,
INSERTED DETAIL,205755,Bilton Sunbeams Pre-School Ltd,50972289,R6106,Private Providers - Early Years Funding,5958.08,22/02/2016,People Group,,,,
INSERTED DETAIL,200726,Birchwood Pre-School,50972321,R6106,Private Providers - Early Years Funding,16013.51,22/02/2016,People Group,,,,
