Supplier ID,Supplier Name,Transaction Number,Account,Description,Amount,Pay date,Group
100431,Avery Homes Nuneaton Limited,50149082,R5806,Residential Care (Adults),1900.64,16/07/2012,People Group
100431,Avery Homes Nuneaton Limited,50149082,R5806,Residential Care (Adults),1900.64,16/07/2012,People Group
100431,Avery Homes Nuneaton Limited,50149082,R5806,Residential Care (Adults),1900.64,16/07/2012,People Group
100431,Avery Homes Nuneaton Limited,50149082,R5806,Residential Care (Adults),1900.64,16/07/2012,People Group
100431,Avery Homes Nuneaton Limited,50149082,R5806,Residential Care (Adults),2620.00,16/07/2012,People Group
213122,Avon Support Ltd,50127045,R5805,Homecare - External Domiciliary (Adults),507.20,06/07/2012,People Group
213122,Avon Support Ltd,50127016,R5805,Homecare - External Domiciliary (Adults),637.00,06/07/2012,People Group
213122,Avon Support Ltd,50127048,R5805,Homecare - External Domiciliary (Adults),686.00,06/07/2012,People Group
213122,Avon Support Ltd,50127025,R5805,Homecare - External Domiciliary (Adults),748.00,06/07/2012,People Group
213122,Avon Support Ltd,50127031,R5805,Homecare - External Domiciliary (Adults),1195.20,06/07/2012,People Group
213122,Avon Support Ltd,50127046,R5805,Homecare - External Domiciliary (Adults),1198.00,06/07/2012,People Group
213122,Avon Support Ltd,50157405,R5810,Adult / Elderly Day Centre,660.00,26/07/2012,People Group
213122,Avon Support Ltd,50157409,R5810,Adult / Elderly Day Centre,660.00,26/07/2012,People Group
213122,Avon Support Ltd,50143959,R5805,Homecare - External Domiciliary (Adults),560.00,26/07/2012,People Group
213122,Avon Support Ltd,50143969,R5805,Homecare - External Domiciliary (Adults),825.00,26/07/2012,People Group
213122,Avon Support Ltd,50143971,R5805,Homecare - External Domiciliary (Adults),910.00,26/07/2012,People Group
213122,Avon Support Ltd,50143933,R5805,Homecare - External Domiciliary (Adults),935.00,26/07/2012,People Group
213122,Avon Support Ltd,50143888,R5805,Homecare - External Domiciliary (Adults),980.00,26/07/2012,People Group
213122,Avon Support Ltd,50143956,R5805,Homecare - External Domiciliary (Adults),1502.00,26/07/2012,People Group
213122,Avon Support Ltd,50143919,R5805,Homecare - External Domiciliary (Adults),1740.00,26/07/2012,People Group
999982,Avon Woodlands,50144608,R2801,All Risks Insurance Premiums,1455.00,13/07/2012,Other Services
208334,Axceler,50136368,R4512,Software,2750.00,03/07/2012,Resources
208334,Axceler,50143070,R4512,Software,9999.00,12/07/2012,Resources
100157,Ayeesha Raj,50149106,R5806,Residential Care (Adults),1430.16,16/07/2012,People Group
209620,B Line Plant Ltd,50139556,R4010,Equipment Hire,500.00,06/07/2012,Communities
200576,Badenoch and Clark,50111131,R1101,Agency Staff Pay,657.86,05/07/2012,Resources
200576,Badenoch and Clark,50111923,R1101,Agency Staff Pay,657.86,05/07/2012,Resources
200576,Badenoch and Clark,50137443,R1101,Agency Staff Pay,650.00,05/07/2012,Resources
200576,Badenoch and Clark,50126202,R1101,Agency Staff Pay,1625.00,05/07/2012,Resources
200576,Badenoch and Clark,50140186,R1101,Agency Staff Pay,773.52,13/07/2012,Resources
200576,Badenoch and Clark,50149928,R1101,Agency Staff Pay,743.13,17/07/2012,Resources
200576,Badenoch and Clark,50151102,R1101,Agency Staff Pay,2680.00,19/07/2012,Resources
200576,Badenoch and Clark,50151115,R1101,Agency Staff Pay,2758.54,19/07/2012,Resources
200576,Badenoch and Clark,50151114,R1101,Agency Staff Pay,4531.26,19/07/2012,Resources
200576,Badenoch and Clark,50151103,R1101,Agency Staff Pay,6422.24,19/07/2012,Resources
200589,Balfour Beatty Living Places Ltd,50153740,R5707,Highways Maintenance Contract,1306796.75,23/07/2012,Communities
200589,Balfour Beatty Living Places Ltd,50153739,R5707,Highways Maintenance Contract,1667927.64,23/07/2012,Communities
200593,Bambini Childcare Ltd,50140247,R5702,Payments to External Contractors,692.25,05/07/2012,People Group
100168,Barchester Healthcare Castle Rise Nursing Hom,50149139,R5806,Residential Care (Adults),1534.20,16/07/2012,People Group
200606,Barford Park House Ltd,50136887,R5848,Residential Care (Children),-600.00,02/07/2012,People Group
200606,Barford Park House Ltd,50136888,R5848,Residential Care (Children),-600.00,02/07/2012,People Group
200606,Barford Park House Ltd,50136896,R5848,Residential Care (Children),12400.00,02/07/2012,People Group
200606,Barford Park House Ltd,50136899,R5848,Residential Care (Children),12400.00,02/07/2012,People Group
200606,Barford Park House Ltd,50137630,R5848,Residential Care (Children),12400.00,02/07/2012,People Group
200606,Barford Park House Ltd,50136900,R5848,Residential Care (Children),13600.00,02/07/2012,People Group
200606,Barford Park House Ltd,50144361,R5848,Residential Care (Children),14000.00,11/07/2012,People Group
100253,Barna House Rest Home,50149107,R5806,Residential Care (Adults),-8100.00,16/07/2012,People Group
100253,Barna House Rest Home,50149107,R5806,Residential Care (Adults),-514.29,16/07/2012,People Group
100253,Barna House Rest Home,50149107,R5806,Residential Care (Adults),514.29,16/07/2012,People Group
100253,Barna House Rest Home,50149107,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100253,Barna House Rest Home,50149107,R5806,Residential Care (Adults),2000.00,16/07/2012,People Group
100253,Barna House Rest Home,50149107,R5806,Residential Care (Adults),2520.00,16/07/2012,People Group
100253,Barna House Rest Home,50149107,R5806,Residential Care (Adults),10620.00,16/07/2012,People Group
200612,Barnardos,50151005,R5822,Foster Care Payments - External,33750.00,19/07/2012,People Group
200613,Barnardos Services Ltd,50141901,R5501,Grants to Organisations & Voluntary Bodies,48988.25,11/07/2012,People Group
200613,Barnardos Services Ltd,50141905,R5501,Grants to Organisations & Voluntary Bodies,49211.75,11/07/2012,People Group
200613,Barnardos Services Ltd,50150203,R5501,Grants to Organisations & Voluntary Bodies,48125.00,17/07/2012,People Group
200619,Barnfield Care Agency,50134536,R5805,Homecare - External Domiciliary (Adults),-812.04,27/07/2012,People Group
200619,Barnfield Care Agency,50157495,R5805,Homecare - External Domiciliary (Adults),1082.72,27/07/2012,People Group
200624,Barry Bennett Ltd,50140932,R4007,Equipment,585.00,05/07/2012,People Group
215326,Beatrice Court Nursing Home,50149111,R5806,Residential Care (Adults),1597.96,16/07/2012,People Group
216034,Beaufort West Associates Ltd,50142630,R4702,Subscriptions To Organisations,500.00,09/07/2012,Resources
208680,Bedworth Heath Community Centre,50143698,R2202,Rent - Service Charges,2799.00,25/07/2012,People Group
208680,Bedworth Heath Community Centre,50143695,R2201,Rent,3281.25,27/07/2012,People Group
100009,Beechwood Gardens,50149114,R5806,Residential Care (Adults),1819.40,16/07/2012,People Group
200664,Bella Home Care Ltd,50140892,R5805,Homecare - External Domiciliary (Adults),689.04,05/07/2012,People Group
200664,Bella Home Care Ltd,50140900,R5805,Homecare - External Domiciliary (Adults),765.60,05/07/2012,People Group
200664,Bella Home Care Ltd,50140910,R5805,Homecare - External Domiciliary (Adults),779.52,05/07/2012,People Group
200664,Bella Home Care Ltd,50157492,R5805,Homecare - External Domiciliary (Adults),626.64,26/07/2012,People Group
200664,Bella Home Care Ltd,50158271,R5805,Homecare - External Domiciliary (Adults),537.12,27/07/2012,People Group
200664,Bella Home Care Ltd,50158231,R5805,Homecare - External Domiciliary (Adults),626.64,27/07/2012,People Group
200664,Bella Home Care Ltd,50158251,R5805,Homecare - External Domiciliary (Adults),626.64,27/07/2012,People Group
200664,Bella Home Care Ltd,50159989,R5805,Homecare - External Domiciliary (Adults),779.52,31/07/2012,People Group
100255,Ben-Motor & Allied,50149388,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100255,Ben-Motor & Allied,50149388,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100255,Ben-Motor & Allied,50149388,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100255,Ben-Motor & Allied,50149388,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100255,Ben-Motor & Allied,50149388,R5806,Residential Care (Adults),1570.36,16/07/2012,People Group
100255,Ben-Motor & Allied,50149388,R5806,Residential Care (Adults),1632.00,16/07/2012,People Group
100255,Ben-Motor & Allied,50149388,R5806,Residential Care (Adults),1840.00,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),-3997.23,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),-2760.62,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),-1891.81,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),-1001.55,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),-502.27,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),1557.96,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),1569.61,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),1610.36,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),1617.96,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),1617.96,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),1617.96,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),1630.36,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),1643.08,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),1656.60,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),1677.96,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),1680.64,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),1717.96,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),1717.96,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),1760.64,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),1797.96,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),2045.20,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),2449.91,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),2467.80,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),2760.62,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),3094.63,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),4054.24,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50149115,R5806,Residential Care (Adults),4054.24,16/07/2012,People Group
100010,Bentley House Nursing Home Ltd,50151016,R5810,Adult / Elderly Day Centre,715.00,18/07/2012,People Group
100256,Benvarden Retirement Home,50149116,R5806,Residential Care (Adults),1351.43,16/07/2012,People Group
100256,Benvarden Retirement Home,50149116,R5806,Residential Care (Adults),1418.04,16/07/2012,People Group
100256,Benvarden Retirement Home,50149116,R5806,Residential Care (Adults),1560.00,16/07/2012,People Group
100256,Benvarden Retirement Home,50149116,R5806,Residential Care (Adults),2641.43,16/07/2012,People Group
100391,Be-Smart,50149109,R5806,Residential Care (Adults),4728.96,16/07/2012,People Group
210919,Biffa Municipal Ltd,50133637,R4010,Equipment Hire,1238.30,20/07/2012,Communities
210919,Biffa Municipal Ltd,50135544,R4010,Equipment Hire,1275.05,20/07/2012,Communities
210919,Biffa Municipal Ltd,50136055,R5206,Excess / Bulk haulage,565.52,20/07/2012,Communities
210919,Biffa Municipal Ltd,50136052,R5206,Excess / Bulk haulage,627.99,20/07/2012,Communities
210919,Biffa Municipal Ltd,50136853,R5206,Excess / Bulk haulage,913.66,20/07/2012,Communities
210919,Biffa Municipal Ltd,50136052,R5206,Excess / Bulk haulage,1122.73,20/07/2012,Communities
210919,Biffa Municipal Ltd,50136055,R5206,Excess / Bulk haulage,1514.52,20/07/2012,Communities
210919,Biffa Municipal Ltd,50150605,R5206,Excess / Bulk haulage,7125.94,20/07/2012,Communities
210919,Biffa Municipal Ltd,50136069,R5206,Excess / Bulk haulage,501.09,25/07/2012,Communities
210919,Biffa Municipal Ltd,50136024,R5206,Excess / Bulk haulage,548.18,25/07/2012,Communities
210919,Biffa Municipal Ltd,50156526,R5206,Excess / Bulk haulage,811.92,25/07/2012,Communities
210919,Biffa Municipal Ltd,50136026,R5206,Excess / Bulk haulage,1916.40,25/07/2012,Communities
210919,Biffa Municipal Ltd,50136026,R5206,Excess / Bulk haulage,3402.72,25/07/2012,Communities
200706,Biffa Waste Services Ltd,50135980,R5702,Payments to External Contractors,272507.99,02/07/2012,Communities
200706,Biffa Waste Services Ltd,50146901,R5206,Excess / Bulk haulage,563.50,13/07/2012,Communities
200706,Biffa Waste Services Ltd,50147283,R2706,Refuse Collection / Waste Disposal,930.00,27/07/2012,Resources
200706,Biffa Waste Services Ltd,50160308,R5206,Excess / Bulk haulage,2061.00,31/07/2012,Communities
100011,Bilton House,50149119,R5806,Residential Care (Adults),840.32,16/07/2012,People Group
100011,Bilton House,50149119,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100011,Bilton House,50149119,R5806,Residential Care (Adults),1450.36,16/07/2012,People Group
100011,Bilton House,50149119,R5806,Residential Care (Adults),1680.64,16/07/2012,People Group
100011,Bilton House,50149119,R5806,Residential Care (Adults),1680.64,16/07/2012,People Group
100011,Bilton House,50149119,R5806,Residential Care (Adults),1680.64,16/07/2012,People Group
100011,Bilton House,50149119,R5806,Residential Care (Adults),1680.64,16/07/2012,People Group
100011,Bilton House,50149119,R5806,Residential Care (Adults),1680.64,16/07/2012,People Group
100011,Bilton House,50149119,R5806,Residential Care (Adults),1960.00,16/07/2012,People Group
200761,Blakemore Foods Service,50137271,R4104,Food Costs / Provisions,565.48,02/07/2012,People Group
200761,Blakemore Foods Service,50138931,R4104,Food Costs / Provisions,512.89,04/07/2012,People Group
200761,Blakemore Foods Service,50138926,R4104,Food Costs / Provisions,920.11,05/07/2012,People Group
200761,Blakemore Foods Service,50144928,R2709,Cleaning Materials,894.01,11/07/2012,Resources
200761,Blakemore Foods Service,50144928,R4104,Food Costs / Provisions,19178.83,11/07/2012,Resources
200761,Blakemore Foods Service,50145580,R2709,Cleaning Materials,755.48,12/07/2012,Resources
200761,Blakemore Foods Service,50145580,R4104,Food Costs / Provisions,23370.88,12/07/2012,Resources
200761,Blakemore Foods Service,50150373,R4104,Food Costs / Provisions,882.98,17/07/2012,People Group
200761,Blakemore Foods Service,50150333,R2709,Cleaning Materials,666.19,18/07/2012,Resources
200761,Blakemore Foods Service,50150333,R4104,Food Costs / Provisions,14509.08,18/07/2012,Resources
200761,Blakemore Foods Service,50156981,R4104,Food Costs / Provisions,6275.72,27/07/2012,Resources
200762,Blakemores Solicitors,50158193,R4104,Food Costs / Provisions,-533.02,26/07/2012,People Group
