,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,,
INSERTED DETAIL,200429,Argos Business Solutions Ltd (****9518),51001950,R4049,White Goods/Domestic Appliances,1540.61,29/04/2016,Resources,,,,,
INSERTED DETAIL,200429,Argos Business Solutions Ltd (****9518),51011678,R4049,White Goods/Domestic Appliances,1643.99,29/04/2016,Resources,,,,,
INSERTED DETAIL,228944,Arnold Lodge Prepcare Nursery,50990035,R6106,Private Providers - Early Years Funding,3528.72,04/04/2016,People Group,,,,,
INSERTED DETAIL,200441,Arriva Midlands North Ltd (****4814),51010137,R5204,Concessionary Fares,5010.00,22/04/2016,Communities,,,,,
INSERTED DETAIL,213431,Ash Green School & Arts College (Academy),51008005,R6107,SEN Statements Funding - Non-Maintained Schools,1952.00,19/04/2016,People Group,,,,,
INSERTED DETAIL,208346,Ashe Construction Ltd,50997756,C1030,"New Construction, Conversion & Renovation",38175.81,05/04/2016,Capital,,,,,
INSERTED DETAIL,208346,Ashe Construction Ltd,50997755,C1030,"New Construction, Conversion & Renovation",140037.23,05/04/2016,Capital,,,,,
INSERTED DETAIL,208346,Ashe Construction Ltd,51004502,C1030,"New Construction, Conversion & Renovation",312057.79,25/04/2016,Capital,,,,,
INSERTED DETAIL,209807,Ashlawn School Academy Trust,51008028,R6107,SEN Statements Funding - Non-Maintained Schools,8966.00,19/04/2016,People Group,,,,,
INSERTED DETAIL,209807,Ashlawn School Academy Trust,51008356,R5604,Commissioned Works,4422.00,19/04/2016,People Group,,,,,
INSERTED DETAIL,209807,Ashlawn School Academy Trust,51008325,R5604,Commissioned Works,525.00,20/04/2016,People Group,,,,,
INSERTED DETAIL,200465,Ashleigh Nursery School,50990022,R6106,Private Providers - Early Years Funding,21760.44,04/04/2016,People Group,,,,,
INSERTED DETAIL,200465,Ashleigh Nursery School,51008873,R6106,Private Providers - Early Years Funding,6274.13,25/04/2016,People Group,,,,,
INSERTED DETAIL,200468,Askews And Holts Library Services Ltd.,51003912,R4058,Books,2781.92,12/04/2016,Resources,,,,,
INSERTED DETAIL,200468,Askews And Holts Library Services Ltd.,51008303,R4058,Books,10575.72,19/04/2016,Resources,,,,,
INSERTED DETAIL,200468,Askews And Holts Library Services Ltd.,51011429,R4058,Books,3817.47,26/04/2016,Resources,,,,,
INSERTED DETAIL,226763,Aspect Care Home Ltd,51006939,R5806,Residential Care (Adults),2906.52,18/04/2016,People Group,,,,,
INSERTED DETAIL,200472,Aspire People Ltd,50981400,R1101,Agency Staff Pay,1293.00,01/04/2016,Schools,,,,,
INSERTED DETAIL,200472,Aspire People Ltd,50986774,R1101,Agency Staff Pay,1659.00,07/04/2016,Schools,,,,,
INSERTED DETAIL,200472,Aspire People Ltd,50988803,R1101,Agency Staff Pay,1092.00,13/04/2016,Schools,,,,,
INSERTED DETAIL,200472,Aspire People Ltd,50995259,R1101,Agency Staff Pay,1365.00,20/04/2016,Schools,,,,,
INSERTED DETAIL,214538,Aspire Sports Health & Fitness Ltd,50981366,R4433,Sport Instruction,967.27,01/04/2016,Schools,,,,,
INSERTED DETAIL,214538,Aspire Sports Health & Fitness Ltd,50987688,R4433,Sport Instruction,531.45,08/04/2016,Schools,,,,,
INSERTED DETAIL,214538,Aspire Sports Health & Fitness Ltd,50988808,R4433,Sport Instruction,967.27,13/04/2016,Schools,,,,,
INSERTED DETAIL,208290,Atherstone Surgery (Dr Maher & Partners),51012876,R5702,Payments to External Contractors,961.73,29/04/2016,Communities,,,,,
INSERTED DETAIL,208515,Ati Projects Ltd,50994572,R5702,Payments to External Contractors,2800.35,15/04/2016,Communities,,,,,
INSERTED DETAIL,208492,Atkins Ltd,50986246,R5702,Payments to External Contractors,3672.54,06/04/2016,Communities,,,,,
INSERTED DETAIL,208492,Atkins Ltd,50993281,C1050,External Fees,51375.00,15/04/2016,Capital,,,,,
INSERTED DETAIL,208492,Atkins Ltd,50997731,R2022,Building (LB),2599.65,22/04/2016,Resources,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50987671,R4409,Consultancy,5500.00,07/04/2016,Communities,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50991594,R1101,Agency Staff Pay,68135.98,11/04/2016,Communities,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50991594,R3403,Casual User Mileage,1237.44,11/04/2016,Communities,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50994174,R1101,Agency Staff Pay,5678.02,11/04/2016,Communities,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50992738,R1101,Agency Staff Pay,5628.16,12/04/2016,Communities,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50992648,R1101,Agency Staff Pay,23491.81,13/04/2016,Communities,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50992737,R1101,Agency Staff Pay,9143.60,13/04/2016,Communities,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50992688,R1101,Agency Staff Pay,3676.68,13/04/2016,Communities,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50992660,R1101,Agency Staff Pay,2469.42,13/04/2016,Communities,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50992660,R1101,Agency Staff Pay,2395.98,13/04/2016,Communities,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50994195,R1101,Agency Staff Pay,9038.56,14/04/2016,Communities,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50995030,R1101,Agency Staff Pay,7453.72,14/04/2016,Communities,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50994193,R1101,Agency Staff Pay,7067.52,14/04/2016,Communities,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50993270,C1050,External Fees,3593.00,14/04/2016,Capital,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50996247,R5702,Payments to External Contractors,1662.00,18/04/2016,Communities,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,51008561,R5706,Payments to Third Parties - Recoverable Operating Expenditure,8200.00,21/04/2016,Communities,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,51000727,C1030,"New Construction, Conversion & Renovation",18403.00,21/04/2016,Capital,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,51000124,R1101,Agency Staff Pay,5135.46,21/04/2016,Communities,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50999516,R4409,Consultancy,12950.00,22/04/2016,Communities,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,51000741,C1050,External Fees,19233.85,28/04/2016,Capital,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,51012404,R4409,Consultancy,6183.00,29/04/2016,Resources,,,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,51012387,R4409,Consultancy,4946.40,29/04/2016,Resources,,,,,
INSERTED DETAIL,230922,Atlantic Customer Solutions,50999662,R4409,Consultancy,20545.44,01/04/2016,People Group,,,,,
INSERTED DETAIL,200505,ATS Euromaster Ltd,51009342,R3004,Repair & Maintenance Of Vehicles,9541.45,21/04/2016,Communities,,,,,
INSERTED DETAIL,221462,Aurelia Training Ltd,50994057,R1601,Training - External,2400.00,19/04/2016,People Group,,,,,
INSERTED DETAIL,200516,Austrey Pre School,50990077,R6106,Private Providers - Early Years Funding,6351.70,04/04/2016,People Group,,,,,
INSERTED DETAIL,200516,Austrey Pre School,51008890,R6106,Private Providers - Early Years Funding,772.20,25/04/2016,People Group,,,,,
INSERTED DETAIL,214407,Autism Independent UK,50998612,R1601,Training - External,2600.00,01/04/2016,People Group,,,,,
INSERTED DETAIL,100008,Autism West Midlands,51007112,R5806,Residential Care (Adults),4012.00,18/04/2016,People Group,,,,,
INSERTED DETAIL,100007,Autism West Midlands,51006941,R5806,Residential Care (Adults),8162.76,18/04/2016,People Group,,,,,
INSERTED DETAIL,100001,Autism West Midlands,51006942,R5806,Residential Care (Adults),4023.32,18/04/2016,People Group,,,,,
INSERTED DETAIL,100431,Avery Homes Nuneaton Ltd,51006923,R5806,Residential Care (Adults),3989.82,18/04/2016,People Group,,,,,
INSERTED DETAIL,100431,Avery Homes Nuneaton Ltd,51006923,R5806,Residential Care (Adults),10416.75,18/04/2016,People Group,,,,,
INSERTED DETAIL,100431,Avery Homes Nuneaton Ltd,51006923,R5806,Residential Care (Adults),1667.27,18/04/2016,People Group,,,,,
INSERTED DETAIL,100431,Avery Homes Nuneaton Ltd,51006923,R5806,Residential Care (Adults),1720.00,18/04/2016,People Group,,,,,
,,AVFC COMERL,P-Card,,,1050.00 ,12/04/2016,,,,,,
INSERTED DETAIL,228022,Aviation Engineering Support Ltd,51009653,C1060,Grants & Contributions To Outside Organisations,4938.54,22/04/2016,Capital,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51009638,R5810,Adult Day Care,667.30,21/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51009663,R5810,Adult Day Care,1294.45,21/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51009680,R5810,Adult Day Care,1990.78,21/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51009686,R5810,Adult Day Care,1618.47,21/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51009689,R5810,Adult Day Care,652.76,21/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51009620,R5810,Adult Day Care,1234.50,21/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51009609,R5810,Adult Day Care,776.55,21/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51009597,R5810,Adult Day Care,1569.24,21/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51009588,R5810,Adult Day Care,608.25,21/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51009585,R5810,Adult Day Care,891.70,21/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51009586,R5810,Adult Day Care,1830.78,21/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51008736,R5851,Supported Living,1120.00,21/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51008730,R5851,Supported Living,2016.00,21/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51008729,R5810,Adult Day Care,1438.02,21/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51008728,R5851,Supported Living,1999.20,21/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51008726,R5810,Adult Day Care,550.00,21/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011522,R5810,Adult Day Care,608.25,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011508,R5810,Adult Day Care,608.25,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011528,R5810,Adult Day Care,799.68,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011532,R5805,Homecare - External Domiciliary (Adults),742.56,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011536,R5805,Homecare - External Domiciliary (Adults),6143.20,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011537,R5810,Adult Day Care,995.05,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011539,R5810,Adult Day Care,829.70,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011543,R5810,Adult Day Care,1225.12,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011548,R5810,Adult Day Care,995.05,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011556,R5805,Homecare - External Domiciliary (Adults),828.24,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011577,R5810,Adult Day Care,995.05,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011590,R5810,Adult Day Care,1830.78,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011523,R5810,Adult Day Care,826.57,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011510,R5810,Adult Day Care,813.70,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011512,R5851,Supported Living,799.68,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011513,R5810,Adult Day Care,995.05,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011599,R5810,Adult Day Care,995.05,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011601,R5810,Adult Day Care,667.30,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011616,R5805,Homecare - External Domiciliary (Adults),828.24,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011505,R5810,Adult Day Care,608.25,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011473,R5805,Homecare - External Domiciliary (Adults),856.80,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011507,R5810,Adult Day Care,987.24,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011520,R5810,Adult Day Care,776.55,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011515,R5810,Adult Day Care,995.05,26/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51011597,R5810,Adult Day Care,1916.46,27/04/2016,People Group,,,,,
INSERTED DETAIL,213122,Avon Support Ltd,51014002,R5805,Homecare - External Domiciliary (Adults),599.76,28/04/2016,People Group,,,,,
INSERTED DETAIL,200534,Avon Workshop Supplies,51007558,R4030,Materials,580.50,18/04/2016,Communities,,,,,
INSERTED DETAIL,216249,Avonside Health Centre,51012772,R5702,Payments to External Contractors,524.58,29/04/2016,Communities,,,,,
INSERTED DETAIL,219087,Axonn Media Ltd,50988401,R4305,Marketing,2760.00,13/04/2016,Resources,,,,,
INSERTED DETAIL,213427,Aylesford School And Sixth Form College (Academy),51008029,R6107,SEN Statements Funding - Non-Maintained Schools,2376.00,19/04/2016,People Group,,,,,
INSERTED DETAIL,230733,B S Knapp Ltd,50987812,R5801,Other Child Care,1962.48,08/04/2016,People Group,,,,,
INSERTED DETAIL,224991,B.W.Y Canine,50988265,R4043,Samples,600.00,12/04/2016,Communities,,,,,
INSERTED DETAIL,200575,Baddesley and Grendon Pre/School - Playgroup,50990027,R6106,Private Providers - Early Years Funding,11732.99,04/04/2016,People Group,,,,,
INSERTED DETAIL,200575,Baddesley and Grendon Pre/School - Playgroup,51008896,R6106,Private Providers - Early Years Funding,1930.50,25/04/2016,People Group,,,,,
INSERTED DETAIL,999982,Baddesley Ensor Parish Council,50999646,R5702,Payments to External Contractors,47335.00,01/04/2016,Communities,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50985124,R1101,Agency Staff Pay,2135.00,01/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50981040,R1101,Agency Staff Pay,5904.25,01/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50985129,R1101,Agency Staff Pay,2135.00,01/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50985130,R1101,Agency Staff Pay,2135.00,01/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50985134,R1101,Agency Staff Pay,2135.00,01/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50985154,R1101,Agency Staff Pay,2135.00,01/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50981039,R1101,Agency Staff Pay,6092.35,01/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50987929,R1101,Agency Staff Pay,5383.60,01/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50987933,R1101,Agency Staff Pay,2322.38,01/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50985030,R4443,Professional Fees Admin,1129.24,07/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50984562,R1101,Agency Staff Pay,5214.55,07/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50989701,R1101,Agency Staff Pay,2300.00,08/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50989779,R1101,Agency Staff Pay,2135.00,08/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50989786,R1101,Agency Staff Pay,2135.00,08/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50987250,R1101,Agency Staff Pay,2135.00,08/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50987252,R1101,Agency Staff Pay,2135.00,08/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50986188,R1101,Agency Staff Pay,2715.00,08/04/2016,People Group,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50990253,R1101,Agency Staff Pay,2135.00,14/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50990241,R1101,Agency Staff Pay,2300.00,14/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50990260,R4443,Professional Fees Admin,1129.24,14/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50990244,R1101,Agency Staff Pay,2135.00,14/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50991184,R1101,Agency Staff Pay,2715.00,15/04/2016,People Group,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50993663,R1101,Agency Staff Pay,2615.00,15/04/2016,People Group,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50991497,R1101,Agency Staff Pay,2615.00,15/04/2016,People Group,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50995001,R4443,Professional Fees Admin,1129.24,21/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50999005,R1101,Agency Staff Pay,2615.00,22/04/2016,People Group,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50995535,R1101,Agency Staff Pay,2135.00,22/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50995530,R1101,Agency Staff Pay,2135.00,22/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50995924,R1101,Agency Staff Pay,2715.00,22/04/2016,People Group,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50995543,R1101,Agency Staff Pay,2300.00,22/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,51000162,R1101,Agency Staff Pay,2135.00,29/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50999326,R1101,Agency Staff Pay,2135.00,29/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,51000341,R1101,Agency Staff Pay,2715.00,29/04/2016,People Group,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,51000324,R1101,Agency Staff Pay,2615.00,29/04/2016,People Group,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,51000166,R1101,Agency Staff Pay,2300.00,29/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,51000165,R1101,Agency Staff Pay,2135.00,29/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,51000164,R4443,Professional Fees Admin,1129.24,29/04/2016,Resources,,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50999291,R1101,Agency Staff Pay,2135.00,29/04/2016,Resources,,,,,
INSERTED DETAIL,200589,Balfour Beatty Living Places Ltd (****2460),51004429,R5707,Highways Maintenance Contract,3554742.14,13/04/2016,Communities,,,,,
INSERTED DETAIL,200589,Balfour Beatty Living Places Ltd (****2460),51004431,R5707,Highways Maintenance Contract,4419.01,13/04/2016,Communities,,,,,
INSERTED DETAIL,200593,Bambini Childcare Ltd,50990061,R6106,Private Providers - Early Years Funding,29641.25,04/04/2016,People Group,,,,,
