,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871058,R5810,Adult Day Care,1346.40,11/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871057,R5810,Adult Day Care,953.70,11/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871056,R5810,Adult Day Care,1346.40,11/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871055,R5810,Adult Day Care,1531.40,11/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871054,R5810,Adult Day Care,2399.04,11/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871053,R5810,Adult Day Care,1346.40,11/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871048,R5810,Adult Day Care,2124.96,11/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871537,R5810,Adult Day Care,2010.52,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871488,R5805,Homecare - External Domiciliary (Adults),856.80,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871539,R5810,Adult Day Care,841.50,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871542,R5810,Adult Day Care,1346.40,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871543,R5810,Adult Day Care,841.50,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871548,R5810,Adult Day Care,2499.04,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871550,R5810,Adult Day Care,1346.40,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871551,R5810,Adult Day Care,2399.04,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871553,R5810,Adult Day Care,999.60,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871554,R5810,Adult Day Care,2056.32,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871555,R5810,Adult Day Care,1999.20,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871487,R5805,Homecare - External Domiciliary (Adults),1035.30,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871486,R5810,Adult Day Care,561.00,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871484,R5805,Homecare - External Domiciliary (Adults),7679.00,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871483,R5810,Adult Day Care,999.60,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871482,R5805,Homecare - External Domiciliary (Adults),928.20,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871485,R5805,Homecare - External Domiciliary (Adults),1071.00,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871532,R5810,Adult Day Care,1346.40,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871530,R5810,Adult Day Care,1346.40,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871529,R5810,Adult Day Care,1529.40,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871528,R5810,Adult Day Care,785.40,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871527,R5810,Adult Day Care,1346.40,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871526,R5805,Homecare - External Domiciliary (Adults),1035.30,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871524,R5810,Adult Day Care,1346.40,12/08/2015,People Group,,
INSERTED DETAIL,213122,Avon Support Ltd,50871538,R5810,Adult Day Care,1065.90,12/08/2015,People Group,,
INSERTED DETAIL,213427,Aylesford School And Sixth Form College (Academy),50866714,R4409,Consultancy,1500.00,14/08/2015,People Group,,
INSERTED DETAIL,213427,Aylesford School And Sixth Form College (Academy),50872978,R6107,SEN Statements Funding - Non-Maintained Schools,2448.00,17/08/2015,People Group,,
INSERTED DETAIL,209620,B Line Plant Ltd,50870826,R4038,Plant & Tools,2275.00,11/08/2015,Communities,,
INSERTED DETAIL,209620,B Line Plant Ltd,50871343,R4038,Plant & Tools,2275.00,18/08/2015,Communities,,
INSERTED DETAIL,209620,B Line Plant Ltd,50867364,R4038,Plant & Tools,2100.00,18/08/2015,Communities,,
INSERTED DETAIL,209620,B Line Plant Ltd,50874705,R4038,Plant & Tools,2125.00,21/08/2015,Communities,,
INSERTED DETAIL,209620,B Line Plant Ltd,50874964,R4038,Plant & Tools,4060.00,28/08/2015,Communities,,
INSERTED DETAIL,209620,B Line Plant Ltd,50877770,R4038,Plant & Tools,3120.00,28/08/2015,Communities,,
INSERTED DETAIL,200576,Badenoch & Clark,50866270,R1101,Agency Staff Pay,1475.00,03/08/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50866269,R1101,Agency Staff Pay,1475.00,03/08/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50863595,R1101,Agency Staff Pay,2135.00,10/08/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50867281,R1101,Agency Staff Pay,2135.00,10/08/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50870726,R1101,Agency Staff Pay,2293.52,10/08/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50862862,R1101,Agency Staff Pay,2135.00,10/08/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50862863,R1101,Agency Staff Pay,2135.00,10/08/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50853003,R1101,Agency Staff Pay,2750.00,12/08/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50853002,R1101,Agency Staff Pay,2200.00,12/08/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50856628,R1101,Agency Staff Pay,2200.00,12/08/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50853001,R1101,Agency Staff Pay,2750.00,12/08/2015,People Group,,
INSERTED DETAIL,200576,Badenoch & Clark,50872234,R1101,Agency Staff Pay,-1708.00,18/08/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50872231,R1101,Agency Staff Pay,2135.00,18/08/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50872233,R1101,Agency Staff Pay,-1708.00,18/08/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50872225,R1101,Agency Staff Pay,-2135.00,18/08/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50872215,R1101,Agency Staff Pay,1708.00,18/08/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50871676,R1101,Agency Staff Pay,2135.00,18/08/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50876244,R1101,Agency Staff Pay,1475.00,20/08/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50876738,R1101,Agency Staff Pay,1475.00,21/08/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50876218,R1101,Agency Staff Pay,1629.00,21/08/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50876245,R1101,Agency Staff Pay,2135.00,25/08/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50876243,R1101,Agency Staff Pay,2715.00,25/08/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50876246,R1101,Agency Staff Pay,2135.00,25/08/2015,Resources,,
INSERTED DETAIL,200576,Badenoch & Clark,50875414,R1101,Agency Staff Pay,2135.00,27/08/2015,Resources,,
INSERTED DETAIL,200589,Balfour Beatty Living Places Ltd (****2460),50872229,R5707,Highways Maintenance Contract,1768228.82,14/08/2015,Communities,,
INSERTED DETAIL,200589,Balfour Beatty Living Places Ltd (****2460),50872230,R5707,Highways Maintenance Contract,218789.18,14/08/2015,Communities,,
INSERTED DETAIL,221758,Baltimore Care Ltd,50870389,R5806,Residential Care (Adults),2388.00,10/08/2015,People Group,,
INSERTED DETAIL,100252,Bancroft Gardens,50870390,R5806,Residential Care (Adults),2432.08,10/08/2015,People Group,,
INSERTED DETAIL,100252,Bancroft Gardens,50870390,R5806,Residential Care (Adults),2177.68,10/08/2015,People Group,,
INSERTED DETAIL,100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,50870426,R5806,Residential Care (Adults),6985.92,10/08/2015,People Group,,
INSERTED DETAIL,100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,50870426,R5806,Residential Care (Adults),5007.88,10/08/2015,People Group,,
INSERTED DETAIL,100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,50870426,R5806,Residential Care (Adults),11679.08,10/08/2015,People Group,,
INSERTED DETAIL,100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,50870426,R5806,Residential Care (Adults),20398.50,10/08/2015,People Group,,
INSERTED DETAIL,100057,Barchester Healthcare Ltd - Overslade House (****7129),50870570,R5806,Residential Care (Adults),2960.44,10/08/2015,People Group,,
INSERTED DETAIL,100057,Barchester Healthcare Ltd - Overslade House (****7129),50870570,R5806,Residential Care (Adults),4404.56,10/08/2015,People Group,,
INSERTED DETAIL,100057,Barchester Healthcare Ltd - Overslade House (****7129),50870570,R5806,Residential Care (Adults),2710.36,10/08/2015,People Group,,
INSERTED DETAIL,100057,Barchester Healthcare Ltd - Overslade House (****7129),50870570,R5806,Residential Care (Adults),4828.57,10/08/2015,People Group,,
INSERTED DETAIL,100057,Barchester Healthcare Ltd - Overslade House (****7129),50870570,R5806,Residential Care (Adults),740.58,10/08/2015,People Group,,
INSERTED DETAIL,219023,Barchester Healthcare Ltd (Harper Fields),50870483,R5806,Residential Care (Adults),3952.00,10/08/2015,People Group,,
INSERTED DETAIL,100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,50870437,R5806,Residential Care (Adults),2720.52,10/08/2015,People Group,,
INSERTED DETAIL,100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,50870437,R5806,Residential Care (Adults),1946.64,10/08/2015,People Group,,
INSERTED DETAIL,100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,50870437,R5806,Residential Care (Adults),5927.36,10/08/2015,People Group,,
INSERTED DETAIL,100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,50870437,R5806,Residential Care (Adults),4858.07,10/08/2015,People Group,,
INSERTED DETAIL,228907,Barford Childrens Service t/a Willow Lodge (0743),50876023,R5848,Residential Care (Children),15057.14,20/08/2015,People Group,,
INSERTED DETAIL,228907,Barford Childrens Service t/a Willow Lodge (0743),50876024,R5848,Residential Care (Children),15057.14,28/08/2015,People Group,,
INSERTED DETAIL,224182,Barford Childrens Services Ltd t/a The Oaks (0751),50864578,R5848,Residential Care (Children),14171.43,04/08/2015,People Group,,
INSERTED DETAIL,224182,Barford Childrens Services Ltd t/a The Oaks (0751),50864577,R5848,Residential Care (Children),3200.00,04/08/2015,People Group,,
INSERTED DETAIL,224182,Barford Childrens Services Ltd t/a The Oaks (0751),50876019,R5848,Residential Care (Children),14171.43,28/08/2015,People Group,,
INSERTED DETAIL,200609,Barjane Ltd,50866188,R2801,All Risks Insurance Premiums,1085.15,03/08/2015,Resources,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50868644,R5604,Commissioned Works,39447.00,10/08/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50868643,R5604,Commissioned Works,96061.00,10/08/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50868642,R5604,Commissioned Works,34978.00,10/08/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50868641,R5604,Commissioned Works,133852.00,10/08/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50868640,R5604,Commissioned Works,129297.00,10/08/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50868639,R5604,Commissioned Works,53712.00,10/08/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50868638,R5604,Commissioned Works,97887.00,10/08/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50872016,R5604,Commissioned Works,19724.00,14/08/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50872015,R5604,Commissioned Works,48031.00,14/08/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50872013,R5604,Commissioned Works,66926.00,14/08/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50871999,R5604,Commissioned Works,64649.00,14/08/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50871998,R5604,Commissioned Works,26857.00,14/08/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50871997,R5604,Commissioned Works,48944.00,14/08/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50872014,R5604,Commissioned Works,17490.00,14/08/2015,People Group,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50865740,R5501,Grants to Organisations & Voluntary Bodies,33750.00,27/08/2015,People Group,,
INSERTED DETAIL,200612,Barnardo's (****9215),50867193,R5702,Payments to External Contractors,81346.00,12/08/2015,Communities,,
INSERTED DETAIL,200612,Barnardo's (****9215),50870964,R5822,Foster Care Payments - External,5804.75,13/08/2015,People Group,,
INSERTED DETAIL,200612,Barnardo's (****9215),50870963,R5822,Foster Care Payments - External,5243.00,13/08/2015,People Group,,
INSERTED DETAIL,200612,Barnardo's (****9215),50870962,R5822,Foster Care Payments - External,1685.25,13/08/2015,People Group,,
INSERTED DETAIL,200612,Barnardo's (****9215),50870951,R5822,Foster Care Payments - External,5804.75,13/08/2015,People Group,,
INSERTED DETAIL,200612,Barnardo's (****9215),50870950,R5822,Foster Care Payments - External,5617.50,13/08/2015,People Group,,
INSERTED DETAIL,200612,Barnardo's (****9215),50872335,R5822,Foster Care Payments - External,3764.29,17/08/2015,People Group,,
INSERTED DETAIL,200612,Barnardo's (****9215),50872334,R5822,Foster Care Payments - External,4539.29,17/08/2015,People Group,,
INSERTED DETAIL,200612,Barnardo's (****9215),50875319,R5822,Foster Care Payments - External,4539.29,19/08/2015,People Group,,
INSERTED DETAIL,200612,Barnardo's (****9215),50875320,R5822,Foster Care Payments - External,3764.29,19/08/2015,People Group,,
INSERTED DETAIL,200612,Barnardo's (****9215),50872333,R5822,Foster Care Payments - External,3906.00,20/08/2015,People Group,,
INSERTED DETAIL,200619,Barnfield Care Agency,50865744,R5805,Homecare - External Domiciliary (Adults),983.46,04/08/2015,People Group,,
INSERTED DETAIL,200619,Barnfield Care Agency,50865745,R5805,Homecare - External Domiciliary (Adults),902.24,04/08/2015,People Group,,
INSERTED DETAIL,200619,Barnfield Care Agency,50865746,R5805,Homecare - External Domiciliary (Adults),559.40,04/08/2015,People Group,,
INSERTED DETAIL,200619,Barnfield Care Agency,50865781,R5805,Homecare - External Domiciliary (Adults),1079.04,04/08/2015,People Group,,
INSERTED DETAIL,200619,Barnfield Care Agency,50865783,R5805,Homecare - External Domiciliary (Adults),685.68,04/08/2015,People Group,,
INSERTED DETAIL,200619,Barnfield Care Agency,50866147,R5805,Homecare - External Domiciliary (Adults),1393.04,04/08/2015,People Group,,
INSERTED DETAIL,200619,Barnfield Care Agency,50866999,R5805,Homecare - External Domiciliary (Adults),1245.20,04/08/2015,People Group,,
INSERTED DETAIL,229028,Barons Park Nursing Home Ltd,50870392,R5806,Residential Care (Adults),1550.28,10/08/2015,People Group,,
INSERTED DETAIL,225354,Barradell Achievement Fund,50871674,R5801,Other Child Care,2000.00,12/08/2015,People Group,,
INSERTED DETAIL,999982,Barwood Dev Ltd CA,50878548,R2012,Refund of Deposits,49123.80,27/08/2015,Communities,,
INSERTED DETAIL,999982,Bedworth Armistice Day Parade Group,50868982,R4612,Projects,4000.00,07/08/2015,Communities,,
INSERTED DETAIL,223232,Beech Hill Grange Ltd,50870396,R5806,Residential Care (Adults),3466.28,10/08/2015,People Group,,
INSERTED DETAIL,100009,Beechwood Gardens,50870397,R5806,Residential Care (Adults),4172.16,10/08/2015,People Group,,
INSERTED DETAIL,100255,BEN - Motor and Allied Trades Benevolent Fu,50870662,R5806,Residential Care (Adults),5018.80,10/08/2015,People Group,,
INSERTED DETAIL,100255,BEN - Motor and Allied Trades Benevolent Fu,50870662,R5806,Residential Care (Adults),2166.00,10/08/2015,People Group,,
INSERTED DETAIL,100255,BEN - Motor and Allied Trades Benevolent Fu,50870662,R5806,Residential Care (Adults),10354.99,10/08/2015,People Group,,
INSERTED DETAIL,220806,Bennetts Castle Ltd,50870398,R5806,Residential Care (Adults),1852.00,10/08/2015,People Group,,
INSERTED DETAIL,100010,Bentley House Ltd (Care Centre),50870399,R5806,Residential Care (Adults),1859.04,10/08/2015,People Group,,
INSERTED DETAIL,100010,Bentley House Ltd (Care Centre),50870399,R5806,Residential Care (Adults),9763.20,10/08/2015,People Group,,
INSERTED DETAIL,100010,Bentley House Ltd (Care Centre),50870399,R5806,Residential Care (Adults),9225.76,10/08/2015,People Group,,
INSERTED DETAIL,100010,Bentley House Ltd (Care Centre),50870399,R5806,Residential Care (Adults),13056.55,10/08/2015,People Group,,
INSERTED DETAIL,100010,Bentley House Ltd (Care Centre),50870399,R5806,Residential Care (Adults),2032.64,10/08/2015,People Group,,
INSERTED DETAIL,100256,Benvarden Retirement Home,50870400,R5806,Residential Care (Adults),1359.25,10/08/2015,People Group,,
INSERTED DETAIL,100256,Benvarden Retirement Home,50870400,R5806,Residential Care (Adults),1840.00,10/08/2015,People Group,,
INSERTED DETAIL,100256,Benvarden Retirement Home,50870400,R5806,Residential Care (Adults),1832.04,10/08/2015,People Group,,
INSERTED DETAIL,100256,Benvarden Retirement Home,50870400,R5806,Residential Care (Adults),1832.04,10/08/2015,People Group,,
INSERTED DETAIL,200686,Bertram Trading Ltd (Bertram Library Services),50868984,R4058,Books,1120.60,06/08/2015,Resources,,
INSERTED DETAIL,100391,Be-Smart,50870393,R5806,Residential Care (Adults),4795.56,10/08/2015,People Group,,
INSERTED DETAIL,202881,Bibliotheca Ltd,50868988,R4058,Books,627.48,06/08/2015,Resources,,
INSERTED DETAIL,202881,Bibliotheca Ltd,50877790,R4058,Books,645.82,25/08/2015,Resources,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50869908,R4018,Equipment Repair & Maintenance,1930.85,10/08/2015,Communities,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50870013,R5206,Excess / Bulk haulage,3802.19,26/08/2015,Communities,,
INSERTED DETAIL,200707,Biffa Waste Services Ltd,50874186,R5702,Payments to External Contractors,262456.25,18/08/2015,Communities,,
INSERTED DETAIL,100011,Bilton House,50870402,R5806,Residential Care (Adults),2299.88,10/08/2015,People Group,,
INSERTED DETAIL,100011,Bilton House,50870402,R5806,Residential Care (Adults),1625.80,10/08/2015,People Group,,
INSERTED DETAIL,100011,Bilton House,50870402,R5806,Residential Care (Adults),5597.52,10/08/2015,People Group,,
INSERTED DETAIL,100011,Bilton House,50870402,R5806,Residential Care (Adults),1625.80,10/08/2015,People Group,,
