Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,
223426,Avon Park School,51317095,R6107,SEN Statements Funding,"18,894.00",20/11/2017,Communities,,,
223426,Avon Park School,51317094,R6107,SEN Statements Funding,"16,612.67",20/11/2017,Communities,,,
223426,Avon Park School,51317092,R6107,SEN Statements Funding,"16,612.67",20/11/2017,Communities,,,
223426,Avon Park School,51317084,R6107,SEN Statements Funding,"19,821.67",20/11/2017,Communities,,,
223426,Avon Park School,51305086,R6107,SEN Statements Funding,"19,821.67",20/11/2017,Communities,,,
223426,Avon Park School,51301812,R6107,SEN Statements Funding,"5,666.67",20/11/2017,Communities,,,
223426,Avon Park School,51278696,R6107,SEN Statements Funding,"-4,493.37",20/11/2017,Communities,,,
223426,Avon Park School,51278664,R6107,SEN Statements Funding,"-7,488.95",20/11/2017,Communities,,,
223426,Avon Park School,51278678,R6107,SEN Statements Funding,"-16,612.67",20/11/2017,Communities,,,
223426,Avon Park School,51311328,R6107,SEN Statements Funding,"19,821.67",22/11/2017,Communities,,,
223426,Avon Park School,51311358,R6107,SEN Statements Funding,"19,821.67",22/11/2017,Communities,,,
223426,Avon Park School,51317109,R6107,SEN Statements Funding,"25,488.34",23/11/2017,Communities,,,
223426,Avon Park School,51319925,R6107,SEN Statements Funding,"16,612.67",23/11/2017,Communities,,,
223426,Avon Park School,51319926,R6107,SEN Statements Funding,"21,274.00",23/11/2017,Communities,,,
223426,Avon Park School,51317093,R6107,SEN Statements Funding,"25,488.34",24/11/2017,Communities,,,
223426,Avon Park School,51317096,R6107,SEN Statements Funding,"25,488.34",24/11/2017,Communities,,,
223426,Avon Park School,51317106,R6107,SEN Statements Funding,"25,488.34",24/11/2017,Communities,,,
223426,Avon Park School,51317107,R6107,SEN Statements Funding,"16,488.33",24/11/2017,Communities,,,
213122,Avon Support Ltd,51304588,R5803,Daycare External,3344.16,08/11/2017,People Group,,,
213122,Avon Support Ltd,51314532,R5803,Daycare External,1029.99,15/11/2017,People Group,,,
213122,Avon Support Ltd,51307842,R5803,Daycare External,2167.20,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307843,R5803,Daycare External,1275.52,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307822,R5851,Supported Living,6263.88,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307823,R5851,Supported Living,8704.20,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307824,R5851,Supported Living,863.04,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307839,R5851,Supported Living,833.28,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307840,R5851,Supported Living,863.04,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307167,R5803,Daycare External,1084.20,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307174,R5803,Daycare External,2167.20,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307185,R5803,Daycare External,1084.20,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307186,R5803,Daycare External,867.36,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307470,R5803,Daycare External,2190.40,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307477,R5803,Daycare External,2167.20,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307478,R5803,Daycare External,650.52,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307792,R5803,Daycare External,713.68,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307794,R5803,Daycare External,1084.20,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307800,R5803,Daycare External,1084.20,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307802,R5803,Daycare External,1084.20,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307803,R5803,Daycare External,650.52,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307804,R5803,Daycare External,507.68,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307806,R5803,Daycare External,650.52,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307807,R5803,Daycare External,3743.47,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307809,R5803,Daycare External,1284.20,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307815,R5803,Daycare External,650.52,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307825,R5803,Daycare External,2271.84,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307829,R5803,Daycare External,1411.56,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307831,R5803,Daycare External,1857.60,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307832,R5803,Daycare External,650.52,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307836,R5803,Daycare External,650.52,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307841,R5803,Daycare External,1300.32,21/11/2017,People Group,,,
213122,Avon Support Ltd,51307994,R5803,Daycare External,3344.16,22/11/2017,People Group,,,
213122,Avon Support Ltd,51307993,R5803,Daycare External,2747.02,29/11/2017,People Group,,,
216249,Avonside Health Centre,51320154,R5702,Payments to External Contractors,924.00,30/11/2017,Communities,,,
216249,Avonside Health Centre,51320102,R5702,Payments to External Contractors,612.01,30/11/2017,Communities,,,
213427,Aylesford School And Sixth Form College (Academy),51315028,R4030,Materials,536.96,15/11/2017,Other Services,,,
213427,Aylesford School And Sixth Form College (Academy),51317043,R6107,SEN Statements Funding,"4,112.00",20/11/2017,Communities,,,
209620,B Line Plant Ltd,51298139,R4008,Equipment,9375.00,15/11/2017,Communities,,,
209620,B Line Plant Ltd,51298218,R4008,Equipment,500.00,15/11/2017,Communities,,,
209620,B Line Plant Ltd,51302690,R4008,Equipment,9375.00,17/11/2017,Communities,,,
216184,Babcock Critical Service Ltd,51290728,R3001,Vehicle Operating Costs,4850.10,03/11/2017,Fire and Rescue,,,
200575,Baddesley and Grendon Pre/School - Playgroup,51315746,R6106,Early Years Funding (PVIs and LA),"2,888.34",27/11/2017,Communities,,,
200576,Badenoch & Clark Ltd,51289860,R1101,Agency Staff Pay,805.00,01/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51289865,R1101,Agency Staff Pay,1491.00,01/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51289859,R1101,Agency Staff Pay,1365.00,01/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51290345,R1101,Agency Staff Pay,1120.00,03/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51290869,R1101,Agency Staff Pay,2385.00,03/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51287666,R1101,Agency Staff Pay,2375.00,03/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51286796,R1101,Agency Staff Pay,2375.00,03/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51292384,R1101,Agency Staff Pay,1491.00,08/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51292851,R1101,Agency Staff Pay,1295.00,09/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51297110,R1101,Agency Staff Pay,2375.00,10/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51297108,R1101,Agency Staff Pay,2375.00,10/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51297099,R1101,Agency Staff Pay,1365.00,10/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51297111,R1101,Agency Staff Pay,2385.00,10/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51301745,R1101,Agency Staff Pay,910.00,16/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51301732,R1101,Agency Staff Pay,1988.00,16/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51301743,R1101,Agency Staff Pay,1295.00,16/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51302113,R1101,Agency Staff Pay,1908.00,17/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51302121,R1101,Agency Staff Pay,1491.00,17/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51302793,R1101,Agency Staff Pay,1719.00,22/11/2017,People Group,,,
200576,Badenoch & Clark Ltd,51302813,R1101,Agency Staff Pay,1719.00,22/11/2017,People Group,,,
200576,Badenoch & Clark Ltd,51302814,R1101,Agency Staff Pay,1719.00,22/11/2017,People Group,,,
200576,Badenoch & Clark Ltd,51302950,R1101,Agency Staff Pay,2375.00,23/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51302929,R1101,Agency Staff Pay,910.00,23/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51302924,R1101,Agency Staff Pay,1295.00,23/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51302927,R1101,Agency Staff Pay,2385.00,23/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51305504,R1101,Agency Staff Pay,910.00,30/11/2017,Resources,,,
200576,Badenoch & Clark Ltd,51305514,R1101,Agency Staff Pay,2375.00,30/11/2017,Resources,,,
,Balfour Beatty Living Places,,DP dealt with coding,,"2,736,354.29",13/11/2017,Communities,,,
200589,Balfour Beatty Living Places Ltd (****2460),51311885,R5702,Payments to External Contractors,2791808.01,17/11/2017,Communities,,,
232605,Baltimore Consulting Ltd,51301902,R4409,Consultancy,1800.00,01/11/2017,Communities,,,
232605,Baltimore Consulting Ltd,51301830,R1101,Agency Staff Pay,2070.00,07/11/2017,Communities,,,
232605,Baltimore Consulting Ltd,51307244,R1101,Agency Staff Pay,2070.00,15/11/2017,Communities,,,
232605,Baltimore Consulting Ltd,51307320,R1101,Agency Staff Pay,4255.00,15/11/2017,Communities,,,
232605,Baltimore Consulting Ltd,51307301,R4409,Consultancy,1200.00,15/11/2017,Communities,,,
200593,Bambini Childcare Ltd,51308638,R6106,Early Years Funding (PVIs and LA),22353.22,13/11/2017,Communities,,,
200593,Bambini Childcare Ltd,51315744,R6106,Early Years Funding (PVIs and LA),6665.40,27/11/2017,Communities,,,
200594,Banana Moon Day Nursery (Grove House),51309752,R6106,Early Years Funding (PVIs and LA),"7,467.46",13/11/2017,Communities,,,
200594,Banana Moon Day Nursery (Grove House),51316645,R6106,Early Years Funding (PVIs and LA),"10,934.43",27/11/2017,Communities,,,
226306,Banana Moon Day Nursery (Harbury),51308652,R6106,Early Years Funding (PVIs and LA),"23,836.06",13/11/2017,Communities,,,
226306,Banana Moon Day Nursery (Harbury),51315728,R6106,Early Years Funding (PVIs and LA),"2,723.94",27/11/2017,Communities,,,
100252,Bancroft Gardens,51315909,R5806,Residential Care,"4,607.24",16/11/2017,People Group,,,
100252,Bancroft Gardens,51315909,R5806,Residential Care,"5,267.16",16/11/2017,People Group,,,
100252,Bancroft Gardens,51315909,R5806,Residential Care,"4,847.11",16/11/2017,People Group,,,
233407,Bang the Drum Productions Ltd,51293244,R4310,"Printing, Photocopying and Reprographics",600.00,09/11/2017,Resources,,,
225606,Barbara's Childminding,51309808,R6106,Early Years Funding (PVIs and LA),791.70,13/11/2017,Communities,,,
230528,Barby CE Primary School,51291135,R6107,SEN Statements Funding,"6,524.00",03/11/2017,Communities,,,
100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,51315921,R5806,Residential Care,13702.82,16/11/2017,People Group,,,
100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,51315921,R5806,Residential Care,7892.86,16/11/2017,People Group,,,
100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,51315921,R5806,Residential Care,3358.04,16/11/2017,People Group,,,
100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,51315921,R5806,Residential Care,3260.70,16/11/2017,People Group,,,
100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,51315921,R5806,Residential Care,1974.42,16/11/2017,People Group,,,
100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,51315921,R5806,Residential Care,12163.40,16/11/2017,People Group,,,
100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,51315921,R5806,Residential Care,2799.90,16/11/2017,People Group,,,
100057,Barchester Healthcare Ltd - Overslade House (****7129),51315954,R5806,Residential Care,6118.30,16/11/2017,People Group,,,
100057,Barchester Healthcare Ltd - Overslade House (****7129),51315954,R5806,Residential Care,13015.12,16/11/2017,People Group,,,
219023,Barchester Healthcare Ltd (Harper Fields),51316051,R5806,Residential Care,3171.22,16/11/2017,People Group,,,
219023,Barchester Healthcare Ltd (Harper Fields),51316051,R5806,Residential Care,3775.08,16/11/2017,People Group,,,
234864,Barchester Healthcare Ltd (Mallard Court),51316093,R5806,Residential Care,2266.36,16/11/2017,People Group,,,
232769,Barchester Healthcare Ltd (West Oak Care Home),51316212,R5806,Residential Care,1836.24,16/11/2017,People Group,,,
100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,51316026,R5806,Residential Care,9356.58,16/11/2017,People Group,,,
100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,51316026,R5806,Residential Care,6752.00,16/11/2017,People Group,,,
100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,51316026,R5806,Residential Care,2300.00,16/11/2017,People Group,,,
200613,Barnardo Services Ltd (****6716),51299729,R5459,Leaving Care Accommodation,560.00,08/11/2017,People Group,,,
200613,Barnardo Services Ltd (****6716),51303460,R5459,Leaving Care Accommodation,560.00,09/11/2017,People Group,,,
200613,Barnardo Services Ltd (****6716),51303463,R5459,Leaving Care Accommodation,560.00,09/11/2017,People Group,,,
200613,Barnardo Services Ltd (****6716),51312306,R5459,Leaving Care Accommodation,560.00,13/11/2017,People Group,,,
200613,Barnardo Services Ltd (****6716),51304573,R5702,Payments to External Contractors,31250.00,13/11/2017,People Group,,,
200613,Barnardo Services Ltd (****6716),51315740,R6106,Early Years Funding (PVIs and LA),8188.92,27/11/2017,Communities,,,
200613,Barnardo Services Ltd (****6716),51315745,R6106,Early Years Funding (PVIs and LA),1888.53,27/11/2017,Communities,,,
200613,Barnardo Services Ltd (****6716),51315778,R6106,Early Years Funding (PVIs and LA),7615.48,27/11/2017,Communities,,,
200613,Barnardo Services Ltd (****6716),51315781,R6106,Early Years Funding (PVIs and LA),9553.74,27/11/2017,Communities,,,
200613,Barnardo Services Ltd (****6716),51315802,R6106,Early Years Funding (PVIs and LA),6109.95,27/11/2017,Communities,,,
200613,Barnardo Services Ltd (****6716),51315834,R6106,Early Years Funding (PVIs and LA),5443.41,27/11/2017,Communities,,,
200613,Barnardo Services Ltd (****6716),51316654,R6106,Early Years Funding (PVIs and LA),4729.26,27/11/2017,Communities,,,
200613,Barnardo Services Ltd (****6716),51304058,R5459,Leaving Care Accommodation,560.00,27/11/2017,People Group,,,
200613,Barnardo Services Ltd (****6716),51304051,R5459,Leaving Care Accommodation,560.00,27/11/2017,People Group,,,
200613,Barnardo Services Ltd (****6716),51316667,R6106,Early Years Funding (PVIs and LA),6982.80,27/11/2017,Communities,,,
200613,Barnardo Services Ltd (****6716),51316664,R6106,Early Years Funding (PVIs and LA),9760.05,27/11/2017,Communities,,,
200613,Barnardo Services Ltd (****6716),51316659,R6106,Early Years Funding (PVIs and LA),3888.15,27/11/2017,Communities,,,
200613,Barnardo Services Ltd (****6716),51316622,R6106,Early Years Funding (PVIs and LA),5554.50,27/11/2017,Communities,,,
200613,Barnardo Services Ltd (****6716),51322228,R5459,Leaving Care Accommodation,560.00,29/11/2017,People Group,,,
200613,Barnardo Services Ltd (****6716),51317604,R5459,Leaving Care Accommodation,560.00,29/11/2017,People Group,,,
200613,Barnardo Services Ltd (****6716),51317602,R5459,Leaving Care Accommodation,560.00,29/11/2017,People Group,,,
200613,Barnardo Services Ltd (****6716),51317581,R5459,Leaving Care Accommodation,560.00,29/11/2017,People Group,,,
200613,Barnardo Services Ltd (****6716),51317577,R5459,Leaving Care Accommodation,560.00,29/11/2017,People Group,,,
200613,Barnardo Services Ltd (****6716),51308290,R5459,Leaving Care Accommodation,560.00,29/11/2017,People Group,,,
200613,Barnardo Services Ltd (****6716),51312312,R5459,Leaving Care Accommodation,560.00,29/11/2017,People Group,,,
200613,Barnardo Services Ltd (****6716),51317576,R5459,Leaving Care Accommodation,560.00,29/11/2017,People Group,,,
200613,Barnardo Services Ltd (****6716),51308289,R5459,Leaving Care Accommodation,560.00,29/11/2017,People Group,,,
200619,Barnfield Care Agency,51291167,R5805,Homecare - External Domiciliary,909.44,01/11/2017,People Group,,,
200619,Barnfield Care Agency,51291169,R5805,Homecare - External Domiciliary,"1,023.12",01/11/2017,People Group,,,
200619,Barnfield Care Agency,51291170,R5805,Homecare - External Domiciliary,673.96,01/11/2017,People Group,,,
200619,Barnfield Care Agency,51291172,R5805,Homecare - External Domiciliary,568.40,01/11/2017,People Group,,,
200619,Barnfield Care Agency,51303490,R5805,Homecare - External Domiciliary,"1,396.64",06/11/2017,People Group,,,
200619,Barnfield Care Agency,51306204,R5805,Homecare - External Domiciliary,909.44,08/11/2017,People Group,,,
200619,Barnfield Care Agency,51306220,R5805,Homecare - External Domiciliary,665.84,10/11/2017,People Group,,,
200619,Barnfield Care Agency,51306221,R5805,Homecare - External Domiciliary,568.40,10/11/2017,People Group,,,
200619,Barnfield Care Agency,51306207,R5805,Homecare - External Domiciliary,"1,023.12",10/11/2017,People Group,,,
200619,Barnfield Care Agency,51315678,R5805,Homecare - External Domiciliary,649.60,22/11/2017,People Group,,,
200619,Barnfield Care Agency,51315681,R5805,Homecare - External Domiciliary,568.40,22/11/2017,People Group,,,
230774,Barrow Hedges Primary School,51291133,R6107,SEN Statements Funding,"5,778.00",03/11/2017,Communities,,,
224887,Barts Health NHS Trust,51322268,R5702,Payments to External Contractors,600.76,29/11/2017,Communities,,,
232133,Beacon House Psychological Services,51305072,R5802,Substitute Care,"1,344.00",01/11/2017,People Group,,,
216387,Bedworth Health Centre (Dr. Singh),51320132,R5702,Payments to External Contractors,524.58,30/11/2017,Communities,,,
208680,Bedworth Heath Community Centre,51296289,R2201,Rents & Lettings,"1,472.24",10/11/2017,Communities,,,
208680,Bedworth Heath Community Centre,51296269,R2201,Rents & Lettings,"3,281.25",10/11/2017,Communities,,,
200655,Bedworth Rugby and Nuneaton Cab,51297930,R5702,Payments to External Contractors,"100,000.00",10/11/2017,Communities,,,
229398,Beech Buddies Childcare,51308707,R6106,Early Years Funding (PVIs and LA),591.14,13/11/2017,Communities,,,
223232,Beech Hill Grange Ltd,51315998,R5806,Residential Care,3520.16,16/11/2017,People Group,,,
