,Supplier ID,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50823104,R5805,Homecare - External Domiciliary (Adults),828.24,14/05/2015,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50823103,R5810,Adult Day Care,600.00,14/05/2015,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50823102,R5811,Adult Day Care - BLOCK CONTRACTS ONLY,599.76,14/05/2015,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50823099,R5810,Adult Day Care,1413.72,14/05/2015,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50822504,R5811,Adult Day Care - BLOCK CONTRACTS ONLY,1505.60,14/05/2015,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50824009,R5811,Adult Day Care - BLOCK CONTRACTS ONLY,1009.80,14/05/2015,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50822315,R5805,Homecare - External Domiciliary (Adults),4607.40,15/05/2015,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50824169,R5811,Adult Day Care - BLOCK CONTRACTS ONLY,1009.80,15/05/2015,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50822491,R5805,Homecare - External Domiciliary (Adults),6143.20,15/05/2015,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50822322,R5805,Homecare - External Domiciliary (Adults),6143.20,15/05/2015,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50827212,R5810,Adult Day Care,617.10,20/05/2015,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50827211,R5810,Adult Day Care,600.00,20/05/2015,People Group,,,,
INSERTED DETAIL,213122,Avon Support Ltd,50827171,R5810,Adult Day Care,1542.24,20/05/2015,People Group,,,,
INSERTED DETAIL,200534,Avon Workshop Supplies,50821115,R4030,Materials,882.17,14/05/2015,Communities,,,,
INSERTED DETAIL,213427,Aylesford School And Sixth Form College (Academy),50816204,R5604,Commissioned Works,44322.56,01/05/2015,People Group,,,,
INSERTED DETAIL,213427,Aylesford School And Sixth Form College (Academy),50822269,R4455,Additional Funding Payments,7340.00,13/05/2015,Schools,,,,
INSERTED DETAIL,213427,Aylesford School And Sixth Form College (Academy),50821240,C1030,"New Construction, Conversion & Renovation",27089.78,20/05/2015,Capital,,,,
INSERTED DETAIL,213427,Aylesford School And Sixth Form College (Academy),50821240,C1030,"New Construction, Conversion & Renovation",34423.46,20/05/2015,Capital,,,,
INSERTED DETAIL,213427,Aylesford School And Sixth Form College (Academy),50821240,C1030,"New Construction, Conversion & Renovation",25882.00,20/05/2015,Capital,,,,
INSERTED DETAIL,213427,Aylesford School And Sixth Form College (Academy),50826628,R6107,SEN Statements Funding - Non-Maintained Schools,2754.00,20/05/2015,People Group,,,,
INSERTED DETAIL,213427,Aylesford School And Sixth Form College (Academy),50821240,C1030,"New Construction, Conversion & Renovation",36410.00,20/05/2015,Capital,,,,
INSERTED DETAIL,209620,B Line Plant Ltd,50816165,R4010,Equipment Hire,750.00,01/05/2015,Communities,,,,
INSERTED DETAIL,224912,Baddesley Ensor Parish Council,50817698,R4512,Software,500.00,06/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50816504,R1101,Agency Staff Pay,2715.00,05/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50815995,R1101,Agency Staff Pay,2172.00,06/05/2015,People Group,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50814664,R1101,Agency Staff Pay,2200.00,07/05/2015,People Group,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50819716,R1101,Agency Staff Pay,2172.00,12/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50811109,R1101,Agency Staff Pay,2135.00,13/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50811112,R1101,Agency Staff Pay,1750.00,13/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50811115,R1101,Agency Staff Pay,2135.00,13/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50811113,R1101,Agency Staff Pay,2135.00,13/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50811111,R1101,Agency Staff Pay,1750.00,13/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50811110,R1101,Agency Staff Pay,1400.00,13/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50820102,R1101,Agency Staff Pay,3237.50,13/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50820090,R1101,Agency Staff Pay,2722.52,13/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50820089,R1101,Agency Staff Pay,7695.00,13/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50811678,R1101,Agency Staff Pay,2135.00,13/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50812152,R1101,Agency Staff Pay,1708.00,13/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50814689,R1101,Agency Staff Pay,1708.00,13/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50821272,R1101,Agency Staff Pay,4599.08,18/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50821269,R1101,Agency Staff Pay,1651.95,18/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50822932,R1101,Agency Staff Pay,1575.00,27/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50821300,R1101,Agency Staff Pay,1708.00,27/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50821833,R1101,Agency Staff Pay,1708.00,27/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50828335,R1101,Agency Staff Pay,1629.00,27/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50822917,R1101,Agency Staff Pay,1708.00,27/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50822918,R1101,Agency Staff Pay,2135.00,27/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50828334,R1101,Agency Staff Pay,2715.00,27/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50821834,R1101,Agency Staff Pay,2135.00,27/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50822916,R1101,Agency Staff Pay,1750.00,27/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50822915,R1101,Agency Staff Pay,1750.00,27/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50826582,R1101,Agency Staff Pay,1708.00,27/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50829505,R1101,Agency Staff Pay,5721.94,28/05/2015,Resources,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50830718,R1101,Agency Staff Pay,1172.00,29/05/2015,People Group,,,,
INSERTED DETAIL,200576,Badenoch & Clark,50830719,R1101,Agency Staff Pay,1172.00,29/05/2015,People Group,,,,
INSERTED DETAIL,200589,Balfour Beatty Living Places Ltd (****2460),50826320,R5707,Highways Maintenance Contract,263530.03,19/05/2015,Communities,,,,
INSERTED DETAIL,200589,Balfour Beatty Living Places Ltd (****2460),50826315,R5707,Highways Maintenance Contract,262113.19,19/05/2015,Communities,,,,
INSERTED DETAIL,200589,Balfour Beatty Living Places Ltd (****2460),50826314,R5707,Highways Maintenance Contract,2667811.50,19/05/2015,Communities,,,,
INSERTED DETAIL,221758,Baltimore Care Ltd,50825071,R5806,Residential Care (Adults),2388.00,18/05/2015,People Group,,,,
INSERTED DETAIL,200596,Banbury & Evesham Area Quaker Meeting & Related Charities,50829117,R2201,Rent,3966.50,28/05/2015,Resources,,,,
INSERTED DETAIL,200596,Banbury & Evesham Area Quaker Meeting & Related Charities,50829116,R2201,Rent,3966.50,28/05/2015,Resources,,,,
INSERTED DETAIL,200596,Banbury & Evesham Area Quaker Meeting & Related Charities,50829115,R2201,Rent,3966.50,28/05/2015,Resources,,,,
INSERTED DETAIL,200596,Banbury & Evesham Area Quaker Meeting & Related Charities,50829119,R2201,Rent,3966.50,28/05/2015,Resources,,,,
INSERTED DETAIL,200596,Banbury & Evesham Area Quaker Meeting & Related Charities,50829113,R2201,Rent,3966.50,28/05/2015,Resources,,,,
INSERTED DETAIL,200596,Banbury & Evesham Area Quaker Meeting & Related Charities,50829118,R2201,Rent,3966.50,28/05/2015,Resources,,,,
INSERTED DETAIL,200596,Banbury & Evesham Area Quaker Meeting & Related Charities,50829114,R2201,Rent,3966.50,28/05/2015,Resources,,,,
INSERTED DETAIL,100252,Bancroft Gardens,50825072,R5806,Residential Care (Adults),2432.08,18/05/2015,People Group,,,,
INSERTED DETAIL,100252,Bancroft Gardens,50825072,R5806,Residential Care (Adults),2177.68,18/05/2015,People Group,,,,
INSERTED DETAIL,100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,50825109,R5806,Residential Care (Adults),2560.84,18/05/2015,People Group,,,,
INSERTED DETAIL,100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,50825109,R5806,Residential Care (Adults),-8948.88,18/05/2015,People Group,,,,
INSERTED DETAIL,100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,50825109,R5806,Residential Care (Adults),5007.88,18/05/2015,People Group,,,,
INSERTED DETAIL,100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,50825109,R5806,Residential Care (Adults),2840.00,18/05/2015,People Group,,,,
INSERTED DETAIL,100209,Barchester Healthcare Ltd - Dudwell St Mary Care Home,50825128,R5806,Residential Care (Adults),1705.52,18/05/2015,People Group,,,,
INSERTED DETAIL,100057,Barchester Healthcare Ltd - Overslade House (****7129),50825257,R5806,Residential Care (Adults),4339.88,18/05/2015,People Group,,,,
INSERTED DETAIL,100057,Barchester Healthcare Ltd - Overslade House (****7129),50825257,R5806,Residential Care (Adults),12360.84,18/05/2015,People Group,,,,
INSERTED DETAIL,100057,Barchester Healthcare Ltd - Overslade House (****7129),50825257,R5806,Residential Care (Adults),2710.36,18/05/2015,People Group,,,,
INSERTED DETAIL,219023,Barchester Healthcare Ltd (Harper Fields),50825167,R5806,Residential Care (Adults),9456.57,18/05/2015,People Group,,,,
INSERTED DETAIL,100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,50825120,R5806,Residential Care (Adults),5927.36,18/05/2015,People Group,,,,
INSERTED DETAIL,100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,50825120,R5806,Residential Care (Adults),1813.68,18/05/2015,People Group,,,,
INSERTED DETAIL,100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,50825120,R5806,Residential Care (Adults),1946.64,18/05/2015,People Group,,,,
INSERTED DETAIL,200606,Barford Childrens Services Ltd t/a Acorns (0816),50823014,R5848,Residential Care (Children),14571.43,19/05/2015,People Group,,,,
INSERTED DETAIL,200606,Barford Childrens Services Ltd t/a Acorns (0816),50830994,R5848,Residential Care (Children),-14571.43,28/05/2015,People Group,,,,
INSERTED DETAIL,200606,Barford Childrens Services Ltd t/a Acorns (0816),50823015,R5848,Residential Care (Children),10038.10,28/05/2015,People Group,,,,
INSERTED DETAIL,200606,Barford Childrens Services Ltd t/a Acorns (0816),50823015,R6107,SEN Statements Funding - Non-Maintained Schools,5019.04,28/05/2015,People Group,,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50817720,R4606,Pre-School Teachers Flexible Payments,1300.00,06/05/2015,People Group,,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50794377,R5501,Grants to Organisations & Voluntary Bodies,33750.00,11/05/2015,People Group,,,,
INSERTED DETAIL,200612,Barnardo's (****9215),50804950,R5822,Foster Care Payments - External,3780.00,05/05/2015,People Group,,,,
INSERTED DETAIL,200612,Barnardo's (****9215),50816150,R5822,Foster Care Payments - External,3985.71,06/05/2015,People Group,,,,
INSERTED DETAIL,200612,Barnardo's (****9215),50821208,R5822,Foster Care Payments - External,3764.29,14/05/2015,People Group,,,,
INSERTED DETAIL,200612,Barnardo's (****9215),50817769,R5822,Foster Care Payments - External,4539.29,14/05/2015,People Group,,,,
INSERTED DETAIL,200612,Barnardo's (****9215),50817767,R5822,Foster Care Payments - External,4207.14,14/05/2015,People Group,,,,
INSERTED DETAIL,200612,Barnardo's (****9215),50817768,R5822,Foster Care Payments - External,3906.00,27/05/2015,People Group,,,,
INSERTED DETAIL,200619,Barnfield Care Agency,50815265,R5805,Homecare - External Domiciliary (Adults),620.72,05/05/2015,People Group,,,,
INSERTED DETAIL,200619,Barnfield Care Agency,50818871,R5805,Homecare - External Domiciliary (Adults),579.22,12/05/2015,People Group,,,,
INSERTED DETAIL,200619,Barnfield Care Agency,50818872,R5805,Homecare - External Domiciliary (Adults),1393.04,12/05/2015,People Group,,,,
INSERTED DETAIL,200619,Barnfield Care Agency,50822623,R5805,Homecare - External Domiciliary (Adults),559.40,13/05/2015,People Group,,,,
INSERTED DETAIL,200619,Barnfield Care Agency,50822622,R5805,Homecare - External Domiciliary (Adults),902.24,13/05/2015,People Group,,,,
INSERTED DETAIL,200619,Barnfield Care Agency,50822589,R5805,Homecare - External Domiciliary (Adults),685.68,13/05/2015,People Group,,,,
INSERTED DETAIL,200619,Barnfield Care Agency,50822627,R5805,Homecare - External Domiciliary (Adults),685.68,13/05/2015,People Group,,,,
INSERTED DETAIL,200619,Barnfield Care Agency,50822628,R5805,Homecare - External Domiciliary (Adults),757.96,13/05/2015,People Group,,,,
INSERTED DETAIL,200619,Barnfield Care Agency,50830666,R5805,Homecare - External Domiciliary (Adults),1010.52,29/05/2015,People Group,,,,
INSERTED DETAIL,228692,BDO Llp,50830317,R4443,Professional Fees Admin,37158.00,29/05/2015,Resources,,,,
INSERTED DETAIL,212152,Beattie Communications Ltd,50818739,R4512,Software,750.00,08/05/2015,Communities,,,,
INSERTED DETAIL,208680,Bedworth Heath Community Centre,50806550,R2292,Internal Expenditure - Rents/Leases/Hire Charges for Premises Recharge,3281.25,08/05/2015,People Group,,,,
INSERTED DETAIL,999982,Bedworth Parachute Regimental Association,50830837,R4612,Projects,4000.00,29/05/2015,Communities,,,,
INSERTED DETAIL,223232,Beech Hill Grange Ltd,50825077,R5806,Residential Care (Adults),3466.28,18/05/2015,People Group,,,,
INSERTED DETAIL,228492,Beechcroft Care Homes Ltd,50825078,R5806,Residential Care (Adults),3835.93,18/05/2015,People Group,,,,
INSERTED DETAIL,100009,Beechwood Gardens,50825079,R5806,Residential Care (Adults),4131.16,18/05/2015,People Group,,,,
INSERTED DETAIL,200664,Bella Home Care Ltd,50814536,R5805,Homecare - External Domiciliary (Adults),-961.62,12/05/2015,People Group,,,,
INSERTED DETAIL,200664,Bella Home Care Ltd,50814534,R5805,Homecare - External Domiciliary (Adults),-1145.76,12/05/2015,People Group,,,,
INSERTED DETAIL,100255,BEN - Motor and Allied Trades Benevolent Fu,50825349,R5806,Residential Care (Adults),5018.80,18/05/2015,People Group,,,,
INSERTED DETAIL,100255,BEN - Motor and Allied Trades Benevolent Fu,50825349,R5806,Residential Care (Adults),11324.31,18/05/2015,People Group,,,,
INSERTED DETAIL,100255,BEN - Motor and Allied Trades Benevolent Fu,50825349,R5806,Residential Care (Adults),3360.00,18/05/2015,People Group,,,,
INSERTED DETAIL,100255,BEN - Motor and Allied Trades Benevolent Fu,50825349,R5806,Residential Care (Adults),4216.52,18/05/2015,People Group,,,,
INSERTED DETAIL,100255,BEN - Motor and Allied Trades Benevolent Fu,50825349,R5806,Residential Care (Adults),12897.43,18/05/2015,People Group,,,,
INSERTED DETAIL,222151,Benham Publishing Ltd,50824145,R4302,Advertising Promotional Events & Goods,600.00,22/05/2015,Communities,,,,
INSERTED DETAIL,220806,Bennetts Castle Ltd,50825080,R5806,Residential Care (Adults),1852.00,18/05/2015,People Group,,,,
INSERTED DETAIL,100010,Bentley House Ltd (Care Centre),50825081,R5806,Residential Care (Adults),11007.61,18/05/2015,People Group,,,,
INSERTED DETAIL,100010,Bentley House Ltd (Care Centre),50825081,R5806,Residential Care (Adults),2032.64,18/05/2015,People Group,,,,
INSERTED DETAIL,100010,Bentley House Ltd (Care Centre),50825081,R5806,Residential Care (Adults),1859.04,18/05/2015,People Group,,,,
INSERTED DETAIL,100010,Bentley House Ltd (Care Centre),50825081,R5806,Residential Care (Adults),7829.76,18/05/2015,People Group,,,,
INSERTED DETAIL,100010,Bentley House Ltd (Care Centre),50825081,R5806,Residential Care (Adults),9225.76,18/05/2015,People Group,,,,
INSERTED DETAIL,100256,Benvarden Retirement Home,50825082,R5806,Residential Care (Adults),1832.04,18/05/2015,People Group,,,,
INSERTED DETAIL,100256,Benvarden Retirement Home,50825082,R5806,Residential Care (Adults),1832.04,18/05/2015,People Group,,,,
INSERTED DETAIL,200686,Bertram Trading Ltd (Bertram Library Services),50817245,R4058,Books,2129.13,05/05/2015,Resources,,,,
INSERTED DETAIL,200686,Bertram Trading Ltd (Bertram Library Services),50825834,R4058,Books,1329.00,18/05/2015,Resources,,,,
INSERTED DETAIL,226825,Berwick Partners,50800628,R1701,Staff Advertising,8565.00,20/05/2015,Other Services,,,,
INSERTED DETAIL,226825,Berwick Partners,50827512,R1701,Staff Advertising,7500.00,29/05/2015,Other Services,,,,
INSERTED DETAIL,100391,Be-Smart,50825074,R5806,Residential Care (Adults),4795.56,18/05/2015,People Group,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50820074,R5206,Excess / Bulk haulage,3164.42,22/05/2015,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50820075,R5206,Excess / Bulk haulage,3277.89,22/05/2015,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50820076,R5206,Excess / Bulk haulage,5688.42,22/05/2015,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50820077,R5206,Excess / Bulk haulage,8423.41,22/05/2015,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50820078,R5206,Excess / Bulk haulage,2580.36,22/05/2015,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50820073,R5206,Excess / Bulk haulage,5928.31,22/05/2015,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50828256,R5702,Payments to External Contractors,24705.68,26/05/2015,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50828257,R5702,Payments to External Contractors,3802.19,26/05/2015,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50828257,R5702,Payments to External Contractors,3802.19,26/05/2015,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50828257,R5702,Payments to External Contractors,3802.19,26/05/2015,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50828262,R5702,Payments to External Contractors,36466.74,26/05/2015,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50831203,R4010,Equipment Hire,1199.51,29/05/2015,Communities,,,,
INSERTED DETAIL,210919,Biffa Municipal Ltd (****2821),50831202,R4010,Equipment Hire,636.30,29/05/2015,Communities,,,,
INSERTED DETAIL,100011,Bilton House,50825084,R5806,Residential Care (Adults),1625.80,18/05/2015,People Group,,,,
INSERTED DETAIL,100011,Bilton House,50825084,R5806,Residential Care (Adults),7223.32,18/05/2015,People Group,,,,
INSERTED DETAIL,100011,Bilton House,50825084,R5806,Residential Care (Adults),1625.80,18/05/2015,People Group,,,,
INSERTED DETAIL,100011,Bilton House,50825084,R5806,Residential Care (Adults),2299.88,18/05/2015,People Group,,,,
INSERTED DETAIL,213422,Bilton School Academy,50811024,R6107,SEN Statements Funding - Non-Maintained Schools,1600.00,08/05/2015,People Group,,,,
INSERTED DETAIL,213422,Bilton School Academy,50815379,R6107,SEN Statements Funding - Non-Maintained Schools,1442.00,13/05/2015,People Group,,,,
INSERTED DETAIL,213422,Bilton School Academy,50826627,R6107,SEN Statements Funding - Non-Maintained Schools,6408.00,20/05/2015,People Group,,,,
INSERTED DETAIL,213422,Bilton School Academy,50823872,R6107,SEN Statements Funding - Non-Maintained Schools,1120.00,22/05/2015,People Group,,,,
INSERTED DETAIL,213422,Bilton School Academy,50823871,R6107,SEN Statements Funding - Non-Maintained Schools,2120.00,22/05/2015,People Group,,,,
