Supplier ID,Supplier,TransNo,Account,Description, Amount ,Pay date,Group
208922,Robinsons Relocations Ltd,50010419,R2692,Removals & Office Moves," 2,487.93 ",22/11/2011,Resources
208922,Robinsons Relocations Ltd,50010423,R2692,Removals & Office Moves, 947.55 ,18/11/2011,Resources
208922,Robinsons Relocations Ltd,50010424,R2692,Removals & Office Moves," 1,327.89 ",18/11/2011,Resources
208922,Robinsons Relocations Ltd,50012214,R2692,Removals & Office Moves, 658.30 ,30/11/2011,Resources
205219,Rod Newbury General Builders Ltd,50005209,C1030,"New Construction, Conversion & Renovation"," 2,200.00 ",07/11/2011,Capital
205219,Rod Newbury General Builders Ltd,50005209,C1030,"New Construction, Conversion & Renovation"," 2,840.75 ",07/11/2011,Capital
205219,Rod Newbury General Builders Ltd,50010145,C1030,"New Construction, Conversion & Renovation"," 4,713.72 ",17/11/2011,Capital
205219,Rod Newbury General Builders Ltd,50010145,C1030,"New Construction, Conversion & Renovation"," 10,351.00 ",17/11/2011,Capital
209304,Rollason Engineering,50012869,R3004,Repair & Maintenance Of Vehicles, 530.88 ,30/11/2011,Communities
205254,Rotherham & Co,50007855,R4443,Professional Fees Admin," 1,256.00 ",22/11/2011,Resources
205254,Rotherham & Co,50007863,R4443,Professional Fees Admin, 590.50 ,15/11/2011,Resources
205254,Rotherham & Co,50010264,R4443,Professional Fees Admin," 1,828.00 ",29/11/2011,Resources
209254,Rowe Coaches,50008273,R3204,Home To School / College Transport," 1,760.00 ",30/11/2011,Communities
209310,Royal Agricultural College,50012146,R2204,Room Hire - External," 1,170.42 ",24/11/2011,Communities
205271,Rsc Theatre Nursery,50011162,R5702,Payments to External Contractors," 5,039.58 ",22/11/2011,People Group
208504,Rsk Environment Ltd,50006954,R2022,Building (LB), 650.00 ,24/11/2011,Resources
208504,Rsk Environment Ltd,50007576,C1030,"New Construction, Conversion & Renovation", 913.38 ,10/11/2011,Capital
208504,Rsk Environment Ltd,50011555,C1030,"New Construction, Conversion & Renovation", 750.00 ,22/11/2011,Capital
208504,Rsk Environment Ltd,50011562,C1030,"New Construction, Conversion & Renovation", 610.00 ,22/11/2011,Capital
208504,Rsk Environment Ltd,50011566,C1030,"New Construction, Conversion & Renovation", 750.00 ,22/11/2011,Capital
205273,Rsk Stats Environment Health & Safey Ltd,50005985,C1030,"New Construction, Conversion & Renovation"," 3,718.40 ",01/11/2011,Capital
205279,Rugby Borough Council,50007738,R2301,Rates," 2,868.14 ",10/11/2011,Resources
205279,Rugby Borough Council,50010375,R2301,Rates," 3,927.32 ",22/11/2011,Resources
205279,Rugby Borough Council,50011513,R2301,Rates," 5,474.44 ",23/11/2011,Resources
205279,Rugby Borough Council,50012232,R2301,Rates, 932.00 ,24/11/2011,People Group
205282,Rugby Credit Union Ltd,50007853,B6121,Credit Unions, 890.00 ,09/11/2011,Control Codes
210065,Rugby Sea Cadets,50012677,R5501,Grants to Organisations & Voluntary Bodies," 1,000.00 ",30/11/2011,Communities
208921,Russell Trew Ltd,50011679,C1030,"New Construction, Conversion & Renovation"," 50,349.00 ",22/11/2011,Capital
205314,Rybrook Ltd,50008082,R4030,Materials, 987.36 ,24/11/2011,Communities
205314,Rybrook Ltd,50008137,R4030,Materials, 518.67 ,25/11/2011,Communities
205394,S.C.T. Electrics Ltd,50008522,R2023,Mechanical (LM), 798.01 ,14/11/2011,Resources
205394,S.C.T. Electrics Ltd,50010520,R2201,Rent, 996.40 ,23/11/2011,Communities
205451,Scallywags Playgroup,50011036,R5702,Payments to External Contractors," 5,399.55 ",22/11/2011,People Group
205474,SCT Electrics Ltd,50006915,R2201,Rent, 996.40 ,08/11/2011,Communities
210710,Seedlings Day Nursery,50011143,R5702,Payments to External Contractors," 1,911.39 ",22/11/2011,People Group
205483,Seesaw Nursery,50011074,R5702,Payments to External Contractors," 11,410.31 ",22/11/2011,People Group
205488,Sellick Partnership Group Ltd - Legal Division,50006252,R1101,Agency Staff Pay," 1,433.25 ",11/11/2011,Resources
205488,Sellick Partnership Group Ltd - Legal Division,50006254,R1101,Agency Staff Pay," 1,609.50 ",07/11/2011,Resources
205488,Sellick Partnership Group Ltd - Legal Division,50006256,R1101,Agency Staff Pay," 1,552.50 ",07/11/2011,Resources
205488,Sellick Partnership Group Ltd - Legal Division,50006257,R1101,Agency Staff Pay," 1,433.25 ",07/11/2011,Resources
205488,Sellick Partnership Group Ltd - Legal Division,50006258,R1101,Agency Staff Pay," 1,275.00 ",07/11/2011,Resources
205488,Sellick Partnership Group Ltd - Legal Division,50006259,R1101,Agency Staff Pay," 1,491.75 ",07/11/2011,Resources
205488,Sellick Partnership Group Ltd - Legal Division,50006397,R1101,Agency Staff Pay," 1,732.50 ",18/11/2011,Resources
205488,Sellick Partnership Group Ltd - Legal Division,50006399,R1101,Agency Staff Pay," 1,466.01 ",18/11/2011,Resources
205488,Sellick Partnership Group Ltd - Legal Division,50006407,R1101,Agency Staff Pay," 1,482.48 ",18/11/2011,Resources
205488,Sellick Partnership Group Ltd - Legal Division,50007108,R1101,Agency Staff Pay," 1,856.25 ",24/11/2011,Resources
205488,Sellick Partnership Group Ltd - Legal Division,50007109,R1101,Agency Staff Pay," 1,275.00 ",24/11/2011,Resources
207711,Serco Ltd,50010711,C1050,External Fees," 12,000.00 ",21/11/2011,Capital
207711,Serco Ltd,50010715,C1050,External Fees," 1,289.00 ",25/11/2011,Capital
208931,Sevenoaks Energy Academy Ltd,50005883,R1690,Training - Internal," 1,000.00 ",11/11/2011,Resources
208931,Sevenoaks Energy Academy Ltd,50010536,R1601,Training - External, 700.00 ,25/11/2011,Resources
205499,Severn Trent Water,50008292,R2402,Water Supply Rv, 988.69 ,14/11/2011,Resources
205499,Severn Trent Water,50008293,R2402,Water Supply Rv, 649.44 ,14/11/2011,Resources
205506,Severn Trent Water Ltd,50002950,R2401,Water Supply Metered," 1,229.13 ",04/11/2011,Resources
205505,Severn Trent Water Ltd,50006305,R2402,Water Supply Rv," 2,581.11 ",07/11/2011,Resources
205500,Severn Trent Water Ltd,50006492,R2402,Water Supply Rv," 1,172.89 ",02/11/2011,Resources
205505,Severn Trent Water Ltd,50007341,R2402,Water Supply Rv, 804.05 ,07/11/2011,Resources
205505,Severn Trent Water Ltd,50007431,R2402,Water Supply Rv," 1,788.18 ",07/11/2011,Resources
205501,Severn Trent Water Ltd,50007753,R2402,Water Supply Rv," 1,014.23 ",10/11/2011,Resources
205501,Severn Trent Water Ltd,50007756,R2402,Water Supply Rv," 1,092.25 ",10/11/2011,Resources
205501,Severn Trent Water Ltd,50007762,R2402,Water Supply Rv," 1,148.98 ",10/11/2011,Resources
205501,Severn Trent Water Ltd,50009250,R2401,Water Supply Metered," 3,313.96 ",17/11/2011,Communities
205500,Severn Trent Water Ltd,50009768,R2401,Water Supply Metered, 776.70 ,18/11/2011,Communities
205501,Severn Trent Water Ltd,50011346,R2402,Water Supply Rv," 1,032.96 ",25/11/2011,Resources
205501,Severn Trent Water Ltd,50011944,R2401,Water Supply Metered, 690.80 ,24/11/2011,Communities
205501,Severn Trent Water Ltd,50011962,R2402,Water Supply Rv, 853.75 ,23/11/2011,Resources
205501,Severn Trent Water Ltd,50011962,R2402,Water Supply Rv," 3,028.45 ",23/11/2011,Resources
205501,Severn Trent Water Ltd,50011962,R2402,Water Supply Rv," 1,819.38 ",23/11/2011,Resources
205501,Severn Trent Water Ltd,50011962,R2402,Water Supply Rv," 1,232.43 ",23/11/2011,Resources
205501,Severn Trent Water Ltd,50011962,R2402,Water Supply Rv, 743.37 ,23/11/2011,Resources
205501,Severn Trent Water Ltd,50013224,R2402,Water Supply Rv," 1,578.80 ",28/11/2011,Resources
205501,Severn Trent Water Ltd,50013509,R2402,Water Supply Rv," 2,935.93 ",30/11/2011,Resources
205514,Sharman Roofing Solutions,50014707,C1030,"New Construction, Conversion & Renovation"," 1,975.00 ",29/11/2011,Capital
205514,Sharman Roofing Solutions,50014708,R2022,Building (LB)," 1,975.00 ",29/11/2011,Resources
208527,Shaylor Group Plc,50008064,C1030,"New Construction, Conversion & Renovation"," 111,220.30 ",15/11/2011,Capital
205528,Shipston Link Ltd,50013337,R5204,Concessionary Fares, 522.15 ,28/11/2011,Communities
205531,Shipston Pre-School,50011156,R5702,Payments to External Contractors," 2,676.70 ",22/11/2011,People Group
205546,Shropshire Council,50010057,R4612,Projects," 11,523.71 ",18/11/2011,Communities
205546,Shropshire Council,50010059,R4612,Projects," 5,960.81 ",18/11/2011,Communities
205561,Siemens Plc,50007376,R2103,Electricity, 524.00 ,07/11/2011,Resources
205561,Siemens Plc,50007377,R2103,Electricity, 524.00 ,07/11/2011,Resources
100182,Signhealth,50006471,R4409,Consultancy, 693.60 ,07/11/2011,Resources
209062,Simmons & Simmons Llp,50010554,R4443,Professional Fees Admin, 750.00 ,18/11/2011,Resources
205579,Simply Lamps Ltd,50006316,R4009,Equipment - Audio/Visual, 650.06 ,07/11/2011,Resources
205580,Simpro Ltd,50012848,R5703,Site Payments," 1,482.00 ",25/11/2011,Communities
205580,Simpro Ltd,50012849,R5703,Site Payments," 7,270.56 ",25/11/2011,Communities
207716,SITA UK Ltd,50010030,R5501,Grants to Organisations & Voluntary Bodies, 959.10 ,17/11/2011,Communities
207708,SITA UK Ltd,50011301,R5702,Payments to External Contractors, 569.80 ,28/11/2011,Communities
208660,Sita UK Ltd,50014431,R5702,Payments to External Contractors," 4,412.82 ",29/11/2011,Communities
205589,Siteon Ltd,50014554,R4514,Telephone Rental, 720.00 ,29/11/2011,Communities
205590,Skamps Pre-School,50011204,R5702,Payments to External Contractors," 5,629.65 ",22/11/2011,People Group
205599,Skyline Electronics Ltd,50006353,R2024,Electrical (LE)," 1,420.00 ",21/11/2011,Resources
205606,Smarties Day Nurseries Ltd,50011125,R5702,Payments to External Contractors," 1,664.52 ",22/11/2011,People Group
205622,Sneakers Childcare Ltd,50011180,R5702,Payments to External Contractors," 2,086.76 ",22/11/2011,People Group
205624,Snitterfield Nursery  School,50011045,R5702,Payments to External Contractors," 4,237.35 ",22/11/2011,People Group
205630,SOCITM Ltd,50006308,R4409,Consultancy," 2,800.00 ",16/11/2011,Resources
205659,South Warwickshire General Hospitals Nhs Trus,50013277,R2201,Rent," 5,625.00 ",25/11/2011,Resources
210404,South Warwickshire NHS Foundation Trust,50015497,R4409,Consultancy," 5,377.19 ",30/11/2011,People Group
209450,South West Regional Board,50006351,R4601,Conferences," 1,010.00 ",03/11/2011,Resources
209450,South West Regional Board,50006352,R1690,Training - Internal, 695.00 ,03/11/2011,Resources
205668,Southam Primary Pre School,50011159,R5702,Payments to External Contractors," 12,386.66 ",22/11/2011,People Group
205674,Southern Electric,50003665,R2103,Electricity, 544.63 ,09/11/2011,Resources
205674,Southern Electric,50003665,R2103,Electricity, 544.63 ,09/11/2011,Resources
205674,Southern Electric,50003671,R2103,Electricity," 2,212.62 ",04/11/2011,Resources
205674,Southern Electric,50003679,R2103,Electricity," 2,068.22 ",09/11/2011,Resources
205674,Southern Electric,50003681,R2103,Electricity," 12,213.88 ",04/11/2011,Resources
205674,Southern Electric,50003682,R2103,Electricity," 1,497.78 ",09/11/2011,Resources
205674,Southern Electric,50003693,R2103,Electricity," 1,476.44 ",04/11/2011,Resources
205674,Southern Electric,50003698,R2103,Electricity," 1,369.69 ",04/11/2011,Resources
205674,Southern Electric,50003705,R2103,Electricity," 1,858.79 ",04/11/2011,Resources
205674,Southern Electric,50003760,R2103,Electricity," 2,887.26 ",04/11/2011,Resources
205674,Southern Electric,50004118,R2103,Electricity," 2,921.17 ",04/11/2011,Resources
205674,Southern Electric,50006311,R2103,Electricity, 894.40 ,11/11/2011,Resources
205674,Southern Electric,50006328,R2103,Electricity, 631.15 ,04/11/2011,Resources
205675,Southern Electric,50007274,R2103,Electricity, 970.85 ,07/11/2011,Resources
205674,Southern Electric,50007361,R2103,Electricity, 836.94 ,07/11/2011,Resources
205674,Southern Electric,50007364,R2103,Electricity, 744.77 ,07/11/2011,Resources
205674,Southern Electric,50007366,R2103,Electricity, 546.81 ,07/11/2011,Resources
205674,Southern Electric,50007375,R2103,Electricity," 2,706.75 ",07/11/2011,Resources
205674,Southern Electric,50007415,R2103,Electricity," 1,033.34 ",07/11/2011,Resources
205674,Southern Electric,50007636,R2103,Electricity, 913.70 ,08/11/2011,Resources
205675,Southern Electric,50007759,R2103,Electricity," 3,270.89 ",14/11/2011,Resources
205675,Southern Electric,50007777,R2103,Electricity," 1,587.10 ",14/11/2011,Resources
205675,Southern Electric,50007780,R2103,Electricity," 2,238.16 ",14/11/2011,Resources
205675,Southern Electric,50007782,R2103,Electricity," 14,396.72 ",14/11/2011,Resources
205675,Southern Electric,50007783,R2103,Electricity, 933.40 ,14/11/2011,Resources
205675,Southern Electric,50007785,R2103,Electricity," 2,208.45 ",14/11/2011,Resources
205675,Southern Electric,50007788,R2103,Electricity," 1,755.82 ",14/11/2011,Resources
205675,Southern Electric,50007789,R2103,Electricity," 1,869.75 ",14/11/2011,Resources
205674,Southern Electric,50008615,R2103,Electricity, 630.73 ,14/11/2011,Resources
205674,Southern Electric,50008652,R2103,Electricity," 3,185.67 ",14/11/2011,Resources
205674,Southern Electric,50009765,R2103,Electricity, 866.41 ,18/11/2011,Communities
205675,Southern Electric,50010137,R2103,Electricity, 508.82 ,18/11/2011,Resources
205675,Southern Electric,50010138,R2103,Electricity, 503.09 ,18/11/2011,Resources
205675,Southern Electric,50010160,R2103,Electricity, 774.66 ,18/11/2011,Resources
205675,Southern Electric,50010162,R2103,Electricity, 706.44 ,18/11/2011,Resources
205675,Southern Electric,50010202,R2103,Electricity, 807.20 ,22/11/2011,Resources
205675,Southern Electric,50010236,R2103,Electricity," 1,073.52 ",18/11/2011,Resources
205674,Southern Electric,50010376,R2103,Electricity," 3,427.36 ",22/11/2011,Resources
205674,Southern Electric,50010654,R2103,Electricity, 836.86 ,18/11/2011,Resources
205675,Southern Electric,50010782,R2103,Electricity, 897.43 ,22/11/2011,Resources
205675,Southern Electric,50011508,R2103,Electricity," 1,090.64 ",23/11/2011,Resources
205675,Southern Electric,50011606,R2103,Electricity," 3,994.68 ",23/11/2011,Communities
205675,Southern Electric,50011622,R2103,Electricity, 699.70 ,22/11/2011,Resources
205675,Southern Electric,50011623,R2103,Electricity," 1,769.58 ",22/11/2011,Resources
205674,Southern Electric,50012696,R2103,Electricity, 912.58 ,29/11/2011,Communities
205674,Southern Electric,50012713,R2103,Electricity," 1,193.74 ",29/11/2011,Communities
205674,Southern Electric,50012786,R2103,Electricity," 1,071.84 ",30/11/2011,Communities
205674,Southern Electric,50013288,R2103,Electricity, 756.78 ,29/11/2011,Communities
205675,Southern Electric,50013406,R2103,Electricity, 721.49 ,25/11/2011,People Group
205675,Southern Electric,50013472,R2103,Electricity,-656.60 ,29/11/2011,Resources
205675,Southern Electric,50013573,R2103,Electricity," 1,930.04 ",29/11/2011,Resources
205675,Southern Electric,50014770,R2103,Electricity," 1,126.56 ",30/11/2011,Resources
205682,Sovereign Refrigeration- Sales,50010337,R2024,Electrical (LE)," 1,140.00 ",24/11/2011,Resources
205682,Sovereign Refrigeration- Sales,50011370,R2024,Electrical (LE), 597.00 ,21/11/2011,Resources
205690,Spangap Ltd T/A A & M Group,50013341,R5204,Concessionary Fares," 7,015.95 ",25/11/2011,Communities
205710,Spring Technology Staffing Services Ltd,50005951,R1101,Agency Staff Pay," 1,327.30 ",07/11/2011,Resources
205710,Spring Technology Staffing Services Ltd,50005952,R1101,Agency Staff Pay," 1,650.00 ",10/11/2011,Resources
205710,Spring Technology Staffing Services Ltd,50005954,R1101,Agency Staff Pay," 1,375.00 ",07/11/2011,Resources
205710,Spring Technology Staffing Services Ltd,50006246,R1101,Agency Staff Pay," 1,375.00 ",08/11/2011,Resources
205710,Spring Technology Staffing Services Ltd,50006248,R1101,Agency Staff Pay," 1,100.00 ",08/11/2011,Resources
205710,Spring Technology Staffing Services Ltd,50006433,R1101,Agency Staff Pay, 616.25 ,04/11/2011,Resources
205710,Spring Technology Staffing Services Ltd,50011559,R1101,Agency Staff Pay," 1,375.00 ",22/11/2011,Resources
205710,Spring Technology Staffing Services Ltd,50011599,R1101,Agency Staff Pay, 629.00 ,22/11/2011,Resources
205710,Spring Technology Staffing Services Ltd,50011603,R1101,Agency Staff Pay," 1,375.00 ",25/11/2011,Resources
205710,Spring Technology Staffing Services Ltd,50011607,R1101,Agency Staff Pay," 1,375.00 ",25/11/2011,Resources
205710,Spring Technology Staffing Services Ltd,50011608,R1101,Agency Staff Pay," 1,650.00 ",25/11/2011,Resources
205710,Spring Technology Staffing Services Ltd,50011610,R1101,Agency Staff Pay, 865.35 ,25/11/2011,Resources
205710,Spring Technology Staffing Services Ltd,50011611,R1101,Agency Staff Pay, 629.00 ,22/11/2011,Resources
205710,Spring Technology Staffing Services Ltd,50011612,R1101,Agency Staff Pay," 1,375.00 ",22/11/2011,Resources
205710,Spring Technology Staffing Services Ltd,50011614,R1101,Agency Staff Pay," 1,650.00 ",25/11/2011,Resources
205710,Spring Technology Staffing Services Ltd,50011616,R1101,Agency Staff Pay," 1,040.00 ",25/11/2011,Resources
205710,Spring Technology Staffing Services Ltd,50012155,R1101,Agency Staff Pay," 1,327.30 ",25/11/2011,Resources
205710,Spring Technology Staffing Services Ltd,50013369,R1101,Agency Staff Pay," 1,924.92 ",28/11/2011,Resources
205710,Spring Technology Staffing Services Ltd,50013394,R1101,Agency Staff Pay," 1,924.92 ",29/11/2011,Resources
205710,Spring Technology Staffing Services Ltd,50013398,R1101,Agency Staff Pay," 1,924.92 ",29/11/2011,Resources
205710,Spring Technology Staffing Services Ltd,50013412,R1101,Agency Staff Pay," 2,138.80 ",29/11/2011,Resources
205710,Spring Technology Staffing Services Ltd,50014008,R1101,Agency Staff Pay, 629.00 ,28/11/2011,Resources
205714,Sprue Safety Products Ltd,50012533,R4019,Fire Equipment Purchase," 12,770.40 ",24/11/2011,Fire and Rescue
205719,Squirrels Pre-School,50011065,R5702,Payments to External Contractors," 7,283.25 ",22/11/2011,People Group
205723,St Andrews Day Nursery,50011105,R5702,Payments to External Contractors," 11,937.51 ",22/11/2011,People Group
205731,St Edwards Wraparound Club,50011126,R5702,Payments to External Contractors, 693.03 ,22/11/2011,People Group
205734,St Georges Pre-School,50011058,R5702,Payments to External Contractors," 4,928.82 ",22/11/2011,People Group
205737,St Ives Chambers,50008287,R4443,Professional Fees Admin," 1,600.00 ",29/11/2011,Resources
205753,St Maries Day Nursery,50011249,R5702,Payments to External Contractors," 1,856.01 ",22/11/2011,People Group
205775,St Peters Tiddlers Pre - School,50011170,R5702,Payments to External Contractors," 6,170.58 ",22/11/2011,People Group
205775,St Peters Tiddlers Pre - School,50014369,R4606,Pre-School Teachers Flexible Payments, 500.00 ,29/11/2011,People Group
205780,Staffordshire County Council,50012169,R4409,Consultancy, 889.90 ,25/11/2011,Communities
209187,Stagecoach In Warwickshire,50013332,R5204,Concessionary Fares," 409,029.94 ",28/11/2011,Communities
205785,Stagecoach Services Ltd,50007578,R5204,Concessionary Fares," 293,000.00 ",08/11/2011,Communities
205785,Stagecoach Services Ltd,50008285,R3204,Home To School / College Transport," 10,101.44 ",11/11/2011,Communities
205785,Stagecoach Services Ltd,50008306,R3204,Home To School / College Transport," 12,259.20 ",14/11/2011,Communities
205785,Stagecoach Services Ltd,50008323,R3204,Home To School / College Transport," 6,581.94 ",14/11/2011,Communities
205785,Stagecoach Services Ltd,50008348,R3204,Home To School / College Transport," 5,481.16 ",14/11/2011,Communities
205785,Stagecoach Services Ltd,50008356,R3204,Home To School / College Transport," 2,787.78 ",14/11/2011,Communities
205785,Stagecoach Services Ltd,50008357,R3204,Home To School / College Transport," 2,639.31 ",14/11/2011,Communities
205785,Stagecoach Services Ltd,50008359,R3204,Home To School / College Transport," 2,390.24 ",14/11/2011,Communities
205785,Stagecoach Services Ltd,50008360,R3204,Home To School / College Transport," 2,115.52 ",14/11/2011,Communities
205785,Stagecoach Services Ltd,50008361,R3204,Home To School / College Transport," 2,109.40 ",14/11/2011,Communities
205785,Stagecoach Services Ltd,50008362,R3204,Home To School / College Transport, 994.16 ,14/11/2011,Communities
205785,Stagecoach Services Ltd,50008363,R3204,Home To School / College Transport," 3,323.16 ",14/11/2011,Communities
205785,Stagecoach Services Ltd,50008364,R3204,Home To School / College Transport, 626.50 ,14/11/2011,Communities
205785,Stagecoach Services Ltd,50009839,R3204,Home To School / College Transport," 1,963.52 ",17/11/2011,Communities
205785,Stagecoach Services Ltd,50009839,R5704,Public Transport," 10,435.36 ",17/11/2011,Communities
205785,Stagecoach Services Ltd,50009839,R5704,Public Transport," 10,435.36 ",17/11/2011,Communities
205785,Stagecoach Services Ltd,50009860,R3204,Home To School / College Transport," 2,315.84 ",16/11/2011,Communities
205785,Stagecoach Services Ltd,50009860,R3204,Home To School / College Transport, 702.24 ,16/11/2011,Communities
205785,Stagecoach Services Ltd,50009860,R5704,Public Transport," 4,518.80 ",16/11/2011,Communities
205785,Stagecoach Services Ltd,50009861,R5704,Public Transport," 1,669.73 ",16/11/2011,Communities
205785,Stagecoach Services Ltd,50009862,R3204,Home To School / College Transport," 20,964.64 ",16/11/2011,Communities
205785,Stagecoach Services Ltd,50009863,R5704,Public Transport," 5,686.15 ",17/11/2011,Communities
205785,Stagecoach Services Ltd,50009863,R5704,Public Transport, 925.65 ,17/11/2011,Communities
205785,Stagecoach Services Ltd,50009864,R3204,Home To School / College Transport," 2,270.24 ",16/11/2011,Communities
205785,Stagecoach Services Ltd,50009864,R3204,Home To School / College Transport," 4,936.80 ",16/11/2011,Communities
205785,Stagecoach Services Ltd,50009864,R5704,Public Transport," 3,888.17 ",16/11/2011,Communities
205785,Stagecoach Services Ltd,50009865,R5704,Public Transport," 2,810.12 ",16/11/2011,Communities
205785,Stagecoach Services Ltd,50009865,R5704,Public Transport," 3,298.83 ",16/11/2011,Communities
205785,Stagecoach Services Ltd,50009866,R3204,Home To School / College Transport," 3,610.40 ",16/11/2011,Communities
205785,Stagecoach Services Ltd,50009867,R3204,Home To School / College Transport," 2,645.76 ",17/11/2011,Communities
205785,Stagecoach Services Ltd,50009867,R3204,Home To School / College Transport, 661.44 ,17/11/2011,Communities
205785,Stagecoach Services Ltd,50009868,R3204,Home To School / College Transport," 2,471.68 ",16/11/2011,Communities
205785,Stagecoach Services Ltd,50009869,R5704,Public Transport," 2,810.12 ",17/11/2011,Communities
205785,Stagecoach Services Ltd,50009869,R5704,Public Transport," 3,298.83 ",17/11/2011,Communities
205785,Stagecoach Services Ltd,50009870,R5704,Public Transport," 4,143.60 ",17/11/2011,Communities
205785,Stagecoach Services Ltd,50009870,R5704,Public Transport," 10,163.66 ",17/11/2011,Communities
205785,Stagecoach Services Ltd,50009870,R5704,Public Transport," 6,588.72 ",17/11/2011,Communities
205785,Stagecoach Services Ltd,50009870,R5704,Public Transport," 4,192.83 ",17/11/2011,Communities
205785,Stagecoach Services Ltd,50009870,R5704,Public Transport," 1,197.95 ",17/11/2011,Communities
205785,Stagecoach Services Ltd,50009871,R3204,Home To School / College Transport," 8,172.38 ",17/11/2011,Communities
205785,Stagecoach Services Ltd,50009871,R3204,Home To School / College Transport," 2,502.02 ",17/11/2011,Communities
205785,Stagecoach Services Ltd,50009871,R5704,Public Transport," 12,701.37 ",17/11/2011,Communities
205785,Stagecoach Services Ltd,50009871,R5704,Public Transport," 3,768.27 ",17/11/2011,Communities
205785,Stagecoach Services Ltd,50009871,R5704,Public Transport," 1,482.78 ",17/11/2011,Communities
205790,Stanair Industrial Door Services Ltd,50011744,R2001,Buildings Maintenance, 689.00 ,24/11/2011,Communities
205801,Star Technology Services Ltd,50005898,R4512,Software," 6,766.00 ",16/11/2011,Resources
205802,Star Training & Counselling Ltd,50006511,R4409,Consultancy, 550.80 ,07/11/2011,Resources
205802,Star Training & Counselling Ltd,50013400,R4409,Consultancy," 1,278.00 ",30/11/2011,Resources
205825,Stepping Stones Pre-School,50011140,R5702,Payments to External Contractors," 3,744.00 ",22/11/2011,People Group
207755,Stepping Stones Pre-School,50011214,R5702,Payments to External Contractors," 30,955.04 ",22/11/2011,People Group
207755,Stepping Stones Pre-School,50014370,R4606,Pre-School Teachers Flexible Payments, 500.00 ,29/11/2011,People Group
205825,Stepping Stones Pre-School,50014452,R5702,Payments to External Contractors, 553.80 ,29/11/2011,People Group
205826,Steria Recruitment Ltd,50006512,R1101,Agency Staff Pay," 1,511.10 ",02/11/2011,Resources
205826,Steria Recruitment Ltd,50006513,R1101,Agency Staff Pay," 1,511.10 ",02/11/2011,Resources
205826,Steria Recruitment Ltd,50006515,R1101,Agency Staff Pay," 1,377.78 ",08/11/2011,Resources
205826,Steria Recruitment Ltd,50008166,R1101,Agency Staff Pay, 955.53 ,18/11/2011,Resources
205826,Steria Recruitment Ltd,50010011,R1101,Agency Staff Pay, 625.13 ,17/11/2011,Resources
205826,Steria Recruitment Ltd,50010013,R1101,Agency Staff Pay, 641.40 ,17/11/2011,Resources
205826,Steria Recruitment Ltd,50011594,R1101,Agency Staff Pay, 741.37 ,22/11/2011,Resources
205826,Steria Recruitment Ltd,50011597,R1101,Agency Staff Pay, 668.05 ,22/11/2011,Resources
205826,Steria Recruitment Ltd,50011598,R1101,Agency Staff Pay, 616.79 ,22/11/2011,Resources
205826,Steria Recruitment Ltd,50011613,R1101,Agency Staff Pay," 2,083.35 ",25/11/2011,Resources
205826,Steria Recruitment Ltd,50011615,R1101,Agency Staff Pay," 4,166.70 ",25/11/2011,Resources
205826,Steria Recruitment Ltd,50013322,R1101,Agency Staff Pay," 1,666.68 ",29/11/2011,Resources
205826,Steria Recruitment Ltd,50013413,R1101,Agency Staff Pay," 2,083.35 ",29/11/2011,Resources
205826,Steria Recruitment Ltd,50013415,R1101,Agency Staff Pay," 2,083.35 ",29/11/2011,Resources
205826,Steria Recruitment Ltd,50013416,R1101,Agency Staff Pay," 2,083.35 ",29/11/2011,Resources
205838,Sticky Media,50011639,R2003,Devolved Maintenance (Via Local), 919.19 ,28/11/2011,Resources
205848,Stone Computers Ltd,50008229,R4503,Hardware," 1,449.00 ",14/11/2011,Resources
205848,Stone Computers Ltd,50008230,R4503,Hardware, 990.00 ,10/11/2011,Resources
205848,Stone Computers Ltd,50010838,R4503,Hardware," 1,120.00 ",21/11/2011,Resources
205848,Stone Computers Ltd,50012262,R4503,Hardware, 560.00 ,23/11/2011,Resources
205863,Stratford Car Bodies - 1988  Ltd,50006560,R2801,All Risks Insurance Premiums," 2,335.11 ",03/11/2011,Other Services
205872,Stratford Preparatory School,50011050,R5702,Payments to External Contractors," 8,805.42 ",22/11/2011,People Group
205896,Subec Wiping Solutions Ltd,50010552,R2709,Cleaning Materials," 1,040.50 ",23/11/2011,Resources
205905,Sunbeams Pre-School,50011245,R5702,Payments to External Contractors," 3,128.97 ",22/11/2011,People Group
205917,Surestars Day Nursery,50011232,R5702,Payments to External Contractors," 23,279.10 ",22/11/2011,People Group
205947,Sweet & Maxwell Ltd,50010544,R4058,Books, 632.00 ,18/11/2011,Resources
205954,Sydenham Neighbourhood Initiatives (SYDNI),50012407,R5501,Grants to Organisations & Voluntary Bodies," 3,000.00 ",30/11/2011,Communities
205964,Symon Builders Ltd,50006474,R2022,Building (LB), 800.00 ,10/11/2011,Resources
205964,Symon Builders Ltd,50006481,R2022,Building (LB)," 1,300.00 ",10/11/2011,Resources
205964,Symon Builders Ltd,50007094,R2022,Building (LB)," 2,956.00 ",10/11/2011,Resources
205964,Symon Builders Ltd,50007550,R2022,Building (LB),-515.90 ,14/11/2011,Resources
205964,Symon Builders Ltd,50007557,R2022,Building (LB)," 1,225.05 ",14/11/2011,Resources
