,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50851474,R1101,Agency Staff Pay,4776.01,16/07/2015,Communities,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50850863,R1101,Agency Staff Pay,8681.26,16/07/2015,Communities,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50847736,R1101,Agency Staff Pay,1683.28,16/07/2015,Communities,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50847736,R1101,Agency Staff Pay,2718.16,16/07/2015,Communities,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50847736,R1101,Agency Staff Pay,7060.00,16/07/2015,Communities,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50847735,R3403,Casual User Mileage,1005.35,16/07/2015,Communities,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50847735,R1101,Agency Staff Pay,42615.88,16/07/2015,Communities,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50850862,R1101,Agency Staff Pay,7370.96,16/07/2015,Communities,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50846835,R1101,Agency Staff Pay,8164.86,16/07/2015,Communities,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50851889,R4409,Consultancy,14525.00,17/07/2015,Communities,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50852374,R4409,Consultancy,6300.00,21/07/2015,Resources,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50857356,R1101,Agency Staff Pay,6121.71,21/07/2015,Communities,,,
INSERTED DETAIL,200502,Atkins Ltd  t/a Faithful Gould,50857357,R1101,Agency Staff Pay,7713.05,21/07/2015,Communities,,,
INSERTED DETAIL,208492,Atkins** DUPLICATE**  USE 200502,50840690,C1030,"New Construction, Conversion & Renovation",2250.00,10/07/2015,Capital,,,
INSERTED DETAIL,208492,Atkins** DUPLICATE**  USE 200502,50842521,C1030,"New Construction, Conversion & Renovation",11700.00,10/07/2015,Capital,,,
INSERTED DETAIL,200505,ATS Euromaster Ltd,50853792,R3004,Repair & Maintenance Of Vehicles,4517.58,10/07/2015,Communities,,,
INSERTED DETAIL,200516,Austrey Pre School,50852411,R6106,Private Providers - Early Years Funding,965.25,13/07/2015,People Group,,,
INSERTED DETAIL,100001,Autism West Midlands,50855043,R5806,Residential Care (Adults),4023.32,13/07/2015,People Group,,,
INSERTED DETAIL,100008,Autism West Midlands,50855217,R5806,Residential Care (Adults),4012.00,13/07/2015,People Group,,,
INSERTED DETAIL,100007,Autism West Midlands,50855042,R5806,Residential Care (Adults),8162.76,13/07/2015,People Group,,,
INSERTED DETAIL,100431,Avery Homes Nuneaton Ltd,50855021,R5806,Residential Care (Adults),14188.78,13/07/2015,People Group,,,
INSERTED DETAIL,100431,Avery Homes Nuneaton Ltd,50855021,R5806,Residential Care (Adults),4907.80,13/07/2015,People Group,,,
INSERTED DETAIL,100431,Avery Homes Nuneaton Ltd,50855021,R5806,Residential Care (Adults),1635.72,13/07/2015,People Group,,,
INSERTED DETAIL,228807,Avery Homes RH Ltd - Avon Court,50854575,R5809,Adult Social Care Contracts,57535.71,14/07/2015,People Group,,,
INSERTED DETAIL,228807,Avery Homes RH Ltd - Avon Court,50854574,R5809,Adult Social Care Contracts,76990.72,14/07/2015,People Group,,,
INSERTED DETAIL,228807,Avery Homes RH Ltd - Avon Court,50854573,R5809,Adult Social Care Contracts,28785.72,14/07/2015,People Group,,,
INSERTED DETAIL,228807,Avery Homes RH Ltd - Avon Court,50854548,R5809,Adult Social Care Contracts,59453.57,31/07/2015,People Group,,,
INSERTED DETAIL,229010,Avon Navigation Trust,50845945,R4409,Consultancy,15404.00,24/07/2015,Communities,,,
INSERTED DETAIL,227770,Avon Park Residential Care Home,50855044,R5806,Residential Care (Adults),2200.00,16/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50851436,R5805,Homecare - External Domiciliary (Adults),1999.20,07/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50857077,R5810,Adult Day Care,600.00,16/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50857076,R5810,Adult Day Care,1542.24,16/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50857078,R5810,Adult Day Care,673.20,16/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858026,R5810,Adult Day Care,1122.00,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858027,R5810,Adult Day Care,1999.20,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858028,R5810,Adult Day Care,1225.12,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858029,R5810,Adult Day Care,897.60,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858031,R5810,Adult Day Care,1122.00,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858032,R5810,Adult Day Care,1122.00,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858034,R5810,Adult Day Care,673.20,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858038,R5810,Adult Day Care,673.20,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858039,R5810,Adult Day Care,1268.40,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858040,R5810,Adult Day Care,1122.00,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858042,R5810,Adult Day Care,1122.00,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858043,R5851,Supported Living,799.68,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858057,R5810,Adult Day Care,1122.00,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858059,R5810,Adult Day Care,673.20,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858064,R5805,Homecare - External Domiciliary (Adults),828.24,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858065,R5810,Adult Day Care,1122.00,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858066,R5810,Adult Day Care,673.20,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858023,R5810,Adult Day Care,1313.76,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858022,R5805,Homecare - External Domiciliary (Adults),828.24,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858020,R5810,Adult Day Care,1122.00,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858018,R5810,Adult Day Care,762.96,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858015,R5805,Homecare - External Domiciliary (Adults),742.56,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858014,R5810,Adult Day Care,799.68,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858013,R5810,Adult Day Care,897.60,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858011,R5810,Adult Day Care,1599.36,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858010,R5810,Adult Day Care,1713.60,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858009,R5810,Adult Day Care,1999.20,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858007,R5810,Adult Day Care,1676.96,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858006,R5810,Adult Day Care,1670.80,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858005,R5810,Adult Day Care,1122.00,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858037,R5805,Homecare - External Domiciliary (Adults),856.80,17/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50858016,R5810,Adult Day Care,2079.20,20/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50863839,R5805,Homecare - External Domiciliary (Adults),599.76,30/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50863837,R5805,Homecare - External Domiciliary (Adults),599.76,30/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50863838,R5805,Homecare - External Domiciliary (Adults),599.76,30/07/2015,People Group,,,
INSERTED DETAIL,213122,Avon Support Ltd,50865696,R5810,Adult Day Care,1999.20,31/07/2015,People Group,,,
INSERTED DETAIL,200534,Avon Workshop Supplies,50857240,R4030,Materials,557.55,16/07/2015,Communities,,,
INSERTED DETAIL,216249,Avonside Health Centre,50861549,R5702,Payments to External Contractors,2743.00,28/07/2015,Communities,,,
INSERTED DETAIL,216249,Avonside Health Centre,50859640,R5702,Payments to External Contractors,1049.16,30/07/2015,Communities,,,
INSERTED DETAIL,216249,Avonside Health Centre,50859639,R5702,Payments to External Contractors,1667.00,30/07/2015,Communities,,,
INSERTED DETAIL,219087,Axonn Media Ltd,50846609,R4305,Marketing,3300.00,01/07/2015,Resources,,,
INSERTED DETAIL,213427,Aylesford School And Sixth Form College (Academy),50860470,R6107,SEN Statements Funding - Non-Maintained Schools,2448.00,27/07/2015,People Group,,,
INSERTED DETAIL,213427,Aylesford School And Sixth Form College (Academy),50847575,C1030,"New Construction, Conversion & Renovation",2645.96,30/07/2015,Capital,,,
INSERTED DETAIL,200575,Baddesley and Grendon Pre/School - Playgroup,50852412,R6106,Private Providers - Early Years Funding,3861.00,13/07/2015,People Group,,,
INSERTED DETAIL,200576,Badenoch & Clark,50849857,R1101,Agency Staff Pay,2715.00,06/07/2015,Resources,,,
INSERTED DETAIL,200576,Badenoch & Clark,50851462,R1101,Agency Staff Pay,2715.00,09/07/2015,Resources,,,
INSERTED DETAIL,200576,Badenoch & Clark,50854135,R1101,Agency Staff Pay,1475.00,10/07/2015,Resources,,,
INSERTED DETAIL,200576,Badenoch & Clark,50854171,R1101,Agency Staff Pay,1180.00,10/07/2015,Resources,,,
INSERTED DETAIL,200576,Badenoch & Clark,50853019,R1101,Agency Staff Pay,6338.80,13/07/2015,Resources,,,
INSERTED DETAIL,200576,Badenoch & Clark,50853018,R1101,Agency Staff Pay,9403.76,13/07/2015,Resources,,,
INSERTED DETAIL,200576,Badenoch & Clark,50845489,R1101,Agency Staff Pay,2135.00,20/07/2015,Resources,,,
INSERTED DETAIL,200576,Badenoch & Clark,50847195,R1101,Agency Staff Pay,2135.00,20/07/2015,Resources,,,
INSERTED DETAIL,200576,Badenoch & Clark,50853017,R1101,Agency Staff Pay,2135.00,20/07/2015,Resources,,,
INSERTED DETAIL,200576,Badenoch & Clark,50858746,R1101,Agency Staff Pay,1281.00,22/07/2015,Resources,,,
INSERTED DETAIL,200576,Badenoch & Clark,50858745,R1101,Agency Staff Pay,1708.00,22/07/2015,Resources,,,
INSERTED DETAIL,200576,Badenoch & Clark,50858044,R1101,Agency Staff Pay,3147.40,23/07/2015,Resources,,,
INSERTED DETAIL,200576,Badenoch & Clark,50858747,R1101,Agency Staff Pay,2135.00,28/07/2015,Resources,,,
INSERTED DETAIL,200576,Badenoch & Clark,50860221,R1101,Agency Staff Pay,1629.00,28/07/2015,Resources,,,
INSERTED DETAIL,200576,Badenoch & Clark,50860220,R1101,Agency Staff Pay,2715.00,29/07/2015,Resources,,,
INSERTED DETAIL,200576,Badenoch & Clark,50863536,R1101,Agency Staff Pay,2715.00,31/07/2015,Resources,,,
INSERTED DETAIL,200576,Badenoch & Clark,50863537,R1101,Agency Staff Pay,1708.00,31/07/2015,Resources,,,
INSERTED DETAIL,200588,Bakers Commercial Services,50851371,R4915,Educational Visits Expenditure,980.00,07/07/2015,Schools,,,
INSERTED DETAIL,999982,Bakers Solicitors,50861676,R4928,Casualty Insurance Claims,6000.00,29/07/2015,Other Services,,,
INSERTED DETAIL,200589,Balfour Beatty Living Places Ltd (****2460),50858742,R5707,Highways Maintenance Contract,182274.02,22/07/2015,Communities,,,
INSERTED DETAIL,200589,Balfour Beatty Living Places Ltd (****2460),50858741,R5707,Highways Maintenance Contract,1039439.52,22/07/2015,Communities,,,
INSERTED DETAIL,200589,Balfour Beatty Living Places Ltd (****2460),50858743,R5707,Highways Maintenance Contract,879387.19,22/07/2015,Communities,,,
INSERTED DETAIL,221758,Baltimore Care Ltd,50855046,R5806,Residential Care (Adults),2388.00,13/07/2015,People Group,,,
INSERTED DETAIL,200593,Bambini Childcare Ltd,50852413,R6106,Private Providers - Early Years Funding,5509.35,13/07/2015,People Group,,,
INSERTED DETAIL,200594,Banana Moon Day Nursery (Grove House),50852414,R6106,Private Providers - Early Years Funding,2068.20,13/07/2015,People Group,,,
INSERTED DETAIL,226306,Banana Moon Day Nursery (Harbury),50852596,R6106,Private Providers - Early Years Funding,3378.37,13/07/2015,People Group,,,
INSERTED DETAIL,100252,Bancroft Gardens,50855047,R5806,Residential Care (Adults),2432.08,13/07/2015,People Group,,,
INSERTED DETAIL,100252,Bancroft Gardens,50855047,R5806,Residential Care (Adults),2177.68,13/07/2015,People Group,,,
INSERTED DETAIL,100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,50855083,R5806,Residential Care (Adults),5007.88,13/07/2015,People Group,,,
INSERTED DETAIL,100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,50855083,R5806,Residential Care (Adults),2560.84,13/07/2015,People Group,,,
INSERTED DETAIL,100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,50855083,R5806,Residential Care (Adults),13042.55,13/07/2015,People Group,,,
INSERTED DETAIL,100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,50855083,R5806,Residential Care (Adults),2840.00,13/07/2015,People Group,,,
INSERTED DETAIL,100057,Barchester Healthcare Ltd - Overslade House (****7129),50855226,R5806,Residential Care (Adults),2960.44,13/07/2015,People Group,,,
INSERTED DETAIL,100057,Barchester Healthcare Ltd - Overslade House (****7129),50855226,R5806,Residential Care (Adults),2710.36,13/07/2015,People Group,,,
INSERTED DETAIL,100057,Barchester Healthcare Ltd - Overslade House (****7129),50855226,R5806,Residential Care (Adults),-4167.48,13/07/2015,People Group,,,
INSERTED DETAIL,100057,Barchester Healthcare Ltd - Overslade House (****7129),50855226,R5806,Residential Care (Adults),2468.60,13/07/2015,People Group,,,
INSERTED DETAIL,219023,Barchester Healthcare Ltd (Harper Fields),50855137,R5806,Residential Care (Adults),3952.00,13/07/2015,People Group,,,
INSERTED DETAIL,100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,50855094,R5806,Residential Care (Adults),1813.68,13/07/2015,People Group,,,
INSERTED DETAIL,100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,50855094,R5806,Residential Care (Adults),1946.64,13/07/2015,People Group,,,
INSERTED DETAIL,100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,50855094,R5806,Residential Care (Adults),5927.36,13/07/2015,People Group,,,
INSERTED DETAIL,228907,Barford Childrens Service t/a Willow Lodge (0743),50838716,R5848,Residential Care (Children),14571.43,01/07/2015,People Group,,,
INSERTED DETAIL,228907,Barford Childrens Service t/a Willow Lodge (0743),50840659,R6107,SEN Statements Funding - Non-Maintained Schools,5019.04,10/07/2015,People Group,,,
INSERTED DETAIL,228907,Barford Childrens Service t/a Willow Lodge (0743),50840659,R5848,Residential Care (Children),10038.10,10/07/2015,People Group,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50852422,R6106,Private Providers - Early Years Funding,4566.37,13/07/2015,People Group,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50852423,R6106,Private Providers - Early Years Funding,3972.37,13/07/2015,People Group,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50852424,R6106,Private Providers - Early Years Funding,8902.57,13/07/2015,People Group,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50852425,R6106,Private Providers - Early Years Funding,5308.87,13/07/2015,People Group,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50852426,R6106,Private Providers - Early Years Funding,2509.65,13/07/2015,People Group,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50852427,R6106,Private Providers - Early Years Funding,5383.12,13/07/2015,People Group,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50852428,R6106,Private Providers - Early Years Funding,4863.37,13/07/2015,People Group,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50852429,R6106,Private Providers - Early Years Funding,1871.10,13/07/2015,People Group,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50852430,R6106,Private Providers - Early Years Funding,8724.57,13/07/2015,People Group,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50852416,R6106,Private Providers - Early Years Funding,3378.37,13/07/2015,People Group,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50852417,R6106,Private Providers - Early Years Funding,4714.87,13/07/2015,People Group,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50852418,R6106,Private Providers - Early Years Funding,2301.75,13/07/2015,People Group,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50852419,R6106,Private Providers - Early Years Funding,2992.27,13/07/2015,People Group,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50852420,R6106,Private Providers - Early Years Funding,4789.12,13/07/2015,People Group,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50852421,R6106,Private Providers - Early Years Funding,4521.82,13/07/2015,People Group,,,
INSERTED DETAIL,200613,Barnardo Services Ltd (****6716),50858292,R6106,Private Providers - Early Years Funding,668.25,20/07/2015,People Group,,,
INSERTED DETAIL,200612,Barnardo's (****9215),50848763,R5822,Foster Care Payments - External,4207.14,06/07/2015,People Group,,,
INSERTED DETAIL,200612,Barnardo's (****9215),50851848,R5702,Payments to External Contractors,81346.00,15/07/2015,Communities,,,
INSERTED DETAIL,200612,Barnardo's (****9215),50848788,R5822,Foster Care Payments - External,3906.00,20/07/2015,People Group,,,
INSERTED DETAIL,200619,Barnfield Care Agency,50848515,R5805,Homecare - External Domiciliary (Adults),1393.04,07/07/2015,People Group,,,
INSERTED DETAIL,200619,Barnfield Care Agency,50863941,R5805,Homecare - External Domiciliary (Adults),541.40,30/07/2015,People Group,,,
INSERTED DETAIL,200619,Barnfield Care Agency,50863942,R5805,Homecare - External Domiciliary (Adults),757.96,30/07/2015,People Group,,,
INSERTED DETAIL,200619,Barnfield Care Agency,50863964,R5805,Homecare - External Domiciliary (Adults),764.28,30/07/2015,People Group,,,
INSERTED DETAIL,200619,Barnfield Care Agency,50863925,R5805,Homecare - External Domiciliary (Adults),559.40,30/07/2015,People Group,,,
INSERTED DETAIL,200619,Barnfield Care Agency,50863924,R5805,Homecare - External Domiciliary (Adults),685.68,30/07/2015,People Group,,,
INSERTED DETAIL,200619,Barnfield Care Agency,50863921,R5805,Homecare - External Domiciliary (Adults),550.42,30/07/2015,People Group,,,
INSERTED DETAIL,200619,Barnfield Care Agency,50863920,R5805,Homecare - External Domiciliary (Adults),685.68,30/07/2015,People Group,,,
