Supplier ID,Supplier Name,Transno,Account,Description,Amount,Pay Date,Directorate,
224184,Blue Step Solutions Ltd,51435218,R5702,Payments to External Contractors,680.00,17/10/2018,Communities,
224803,BMW (UK) Ltd,51434743,R4030,Materials,724.06,05/10/2018,Communities,
224803,BMW (UK) Ltd,51436627,R4030,Materials,654.90,10/10/2018,Communities,
200790,Bookpoint Ltd (Rising Stars UK Ltd),51443512,R4030,Materials,601.50,08/10/2018,Schools,
200790,Bookpoint Ltd (Rising Stars UK Ltd),51446190,R4030,Materials,683.10,10/10/2018,Schools,
213979,Boots UK Ltd,51445646,R5702,Payments to External Contractors,783.00,12/10/2018,Communities,
211925,Bridge House Medical Centre,51451840,R5702,Payments to External Contractors,812.00,30/10/2018,Communities,
207698,Bright Horizons Day Nurseries,51443823,R6106,Early Years Funding (PVIs and LA),600.00,04/10/2018,Communities,
207698,Bright Horizons Day Nurseries,51443826,R6106,Early Years Funding (PVIs and LA),600.00,04/10/2018,Communities,
200865,Brinklow Quarry Ltd,51437757,R2754,Waste Management,"1,508.75",11/10/2018,Communities,
200865,Brinklow Quarry Ltd,51437761,R5702,Payments to External Contractors,"2,870.49",12/10/2018,Communities,
200865,Brinklow Quarry Ltd,51437762,R2754,Waste Management,"1,461.21",12/10/2018,Communities,
200867,Bristol Managed Services Ltd,51434880,R4015,Equipment Repair & Maintenance,"18,802.28",05/10/2018,Fire and Rescue,
200867,Bristol Managed Services Ltd,51435187,R4015,Equipment Repair & Maintenance,"18,802.28",08/10/2018,Fire and Rescue,
200867,Bristol Managed Services Ltd,51438998,R4015,Equipment Repair & Maintenance,"-18,802.28",08/10/2018,Fire and Rescue,
201576,Broad Street Cygnets,51443827,R6106,Early Years Funding (PVIs and LA),800.00,04/10/2018,Communities,
209098,Brockington College,51442898,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
221550,Brookside Surgery,51451917,R5702,Payments to External Contractors,612.01,30/10/2018,Communities,
237041,Bryn Melyn Care Ltd,51441260,R5806,Residential Care,"10,054.29",25/10/2018,People Directorate,
237041,Bryn Melyn Care Ltd,51441731,R5806,Residential Care,"20,108.57",26/10/2018,People Directorate,
237041,Bryn Melyn Care Ltd,51442575,R5806,Residential Care,"20,778.86",26/10/2018,People Directorate,
200931,Bt Global Services (****7351),51433903,R4513,Telephones & Broadband,"1,972.15",01/10/2018,Communities,
200891,BT OneBillPlus (****5757),51443534,R4513,Telephones & Broadband,"1,197.14",03/10/2018,Resources,
200891,BT OneBillPlus (****5757),51443527,R4513,Telephones & Broadband,"14,490.13",03/10/2018,Resources,
200891,BT OneBillPlus (****5757),51443528,R4513,Telephones & Broadband,786.24,04/10/2018,Resources,
200891,BT OneBillPlus (****5757),51447633,R5702,Payments to External Contractors,"5,693.96",12/10/2018,Communities,
200891,BT OneBillPlus (****5757),51446130,R4513,Telephones & Broadband,"6,284.75",26/10/2018,Fire and Rescue,
200891,BT OneBillPlus (****5757),51451113,R2401,Water Supply,"2,799.00",26/10/2018,Communities,
227772,Buckhurst Hill Community Primary School,51442896,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
226833,Budbrooke Primary School (Academy),51449621,R6107,SEN Statements Funding,"3,456.00",19/10/2018,Communities,
228271,Burbage Junior School,51442890,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
235899,Burton Green  -Coventry Diocese MAT Academy,51442889,R6109,Funding payment to Academies and Non WCC Schools,"4,561.00",01/10/2018,Communities,
235899,Burton Green  -Coventry Diocese MAT Academy,51444335,R6109,Funding payment to Academies and Non WCC Schools,"4,066.50",04/10/2018,Communities,
213147,C Lewis Groundworks Ltd,51448707,C1030,"New Construction, Conversion & Renovation","3,860.00",25/10/2018,Capital,
201027,C T P Pension Scheme T/A Coventry Turned Part,51450974,R2201,Rents & Lettings,"8,750.00",23/10/2018,Resources,
201042,CACI Ltd,51439389,R4506,IT Support & Maintenance,"2,375.00",19/10/2018,People Directorate,
201051,Call A Car - Rugby  Ltd,51443264,R5702,Payments to External Contractors,810.00,26/10/2018,Communities,
201051,Call A Car - Rugby  Ltd,51443003,R5702,Payments to External Contractors,"1,710.00",26/10/2018,Communities,
201051,Call A Car - Rugby  Ltd,51443035,R5702,Payments to External Contractors,"1,710.00",26/10/2018,Communities,
201051,Call A Car - Rugby  Ltd,51443036,R5702,Payments to External Contractors,550.00,26/10/2018,Communities,
201064,Cambridge Publishers Ltd,51435947,R4702,Subscriptions To Organisations,"3,160.00",10/10/2018,Communities,
201073,Campion School and Community College (ACAD) Leamington Spa,51442848,R6109,Funding payment to Academies and Non WCC Schools,"5,400.00",01/10/2018,Communities,
201073,Campion School and Community College (ACAD) Leamington Spa,51449615,R6107,SEN Statements Funding,"11,644.00",19/10/2018,Communities,
201078,Canon (UK) Ltd (****0502),51437114,R4310,"Printing, Photocopying and Reprographics","3,365.70",12/10/2018,Resources,
201078,Canon (UK) Ltd (****0502),51437152,R4310,"Printing, Photocopying and Reprographics","12,558.94",12/10/2018,Resources,
201078,Canon (UK) Ltd (****0502),51443728,R4310,"Printing, Photocopying and Reprographics","-1,425.50",12/10/2018,Resources,
201078,Canon (UK) Ltd (****0502),51443731,R4310,"Printing, Photocopying and Reprographics",-804.00,12/10/2018,Resources,
205494,Capita  Birmingham Ltd,51442635,R4409,Consultancy,750.00,26/10/2018,Resources,
213857,Capita Resourcing Ltd (****7892),51434043,R1503,Staff DBS Checks,754.90,03/10/2018,Resources,
235974,Capstone Inspections Ltd,51381561,R4441,Professional Fees,820.02,12/10/2018,People Directorate,
234567,Care And Management Services Ltd,51437773,R5806,Residential Care,"9,000.00",05/10/2018,People Directorate,
201087,Care Today Children's Services,51434891,R5806,Residential Care,"14,096.01",05/10/2018,People Directorate,
201087,Care Today Children's Services,51434888,R5806,Residential Care,"11,367.75",05/10/2018,People Directorate,
201087,Care Today Children's Services,51434881,R5806,Residential Care,"2,728.26",05/10/2018,People Directorate,
205656,Carers Support Service/Warwickshire Young Carers Project,51437549,R5501,Grants / Donations to External Organisations,"14,167.00",12/10/2018,People Directorate,
207694,Carers Trust Heart of England,51434345,R5807,Social Care Block Contracts,"40,416.67",05/10/2018,People Directorate,
207694,Carers Trust Heart of England,51443404,R5807,Social Care Block Contracts,"40,416.67",31/10/2018,People Directorate,
230425,Carter Jonas LLP,51437179,R4409,Consultancy,"4,500.00",12/10/2018,Communities,
237311,Carter's Charity Primary School,51442863,R6109,Funding payment to Academies and Non WCC Schools,600.00,18/10/2018,Communities,
201135,Casscade Ltd,51433729,R4310,"Printing, Photocopying and Reprographics",720.00,03/10/2018,Resources,
222601,Cawston Grange Primary School - Academy,51445871,R1408,Other Staffing Costs,672.00,10/10/2018,Schools,
222601,Cawston Grange Primary School - Academy,51449662,R6107,SEN Statements Funding,"11,937.00",19/10/2018,Communities,
229817,CBRE Ltd (****4536),51444244,R4409,Consultancy,"1,705.40",26/10/2018,Resources,
200990,CD Mechanical & Electrical Ltd,51435455,R2002,Building Maintenance,924.00,05/10/2018,Communities,
200990,CD Mechanical & Electrical Ltd,51438466,R2002,Building Maintenance,975.60,17/10/2018,Communities,
200990,CD Mechanical & Electrical Ltd,51439099,C1030,"New Construction, Conversion & Renovation",725.00,19/10/2018,Capital,
201160,Cdec Ltd,51434091,R4503,Hardware,"6,126.00",04/10/2018,Resources,
201160,Cdec Ltd,51434524,R4503,Hardware,"4,978.00",05/10/2018,Resources,
201160,Cdec Ltd,51434474,R4503,Hardware,579.00,05/10/2018,Resources,
201160,Cdec Ltd,51435135,R4503,Hardware,"11,592.00",05/10/2018,Resources,
201160,Cdec Ltd,51432413,R4503,Hardware,"40,967.00",11/10/2018,Resources,
201160,Cdec Ltd,51437950,R4503,Hardware,549.00,12/10/2018,Resources,
201160,Cdec Ltd,51442324,R4503,Hardware,"3,453.00",26/10/2018,Resources,
201160,Cdec Ltd,51442325,R4503,Hardware,"3,453.00",26/10/2018,Resources,
203368,CDW Ltd,51435352,R4503,Hardware,"3,350.72",05/10/2018,Resources,
203368,CDW Ltd,51435754,R4503,Hardware,987.23,08/10/2018,Resources,
203368,CDW Ltd,51435749,R4503,Hardware,"1,974.46",08/10/2018,Resources,
203368,CDW Ltd,51436827,R4503,Hardware,628.26,12/10/2018,Resources,
203368,CDW Ltd,51442673,R4503,Hardware,"139,800.00",26/10/2018,Resources,
203368,CDW Ltd,51442663,R4503,Hardware,"6,620.90",26/10/2018,Resources,
203368,CDW Ltd,51442648,R4503,Hardware,670.00,26/10/2018,Resources,
216594,Central England Law Centre Ltd,51441219,R4441,Professional Fees,"17,212.25",01/10/2018,People Directorate,
235357,Central RSA Academies Trust - Arrow Vale School,51442828,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
210382,Central Surgery,51451821,R5702,Payments to External Contractors,"2,000.40",30/10/2018,Communities,
210382,Central Surgery,51451833,R5702,Payments to External Contractors,"1,049.16",30/10/2018,Communities,
235972,Change Grow Live (CGL),51434521,R5702,Payments to External Contractors,"225,000.00",05/10/2018,Communities,
235972,Change Grow Live (CGL),51434517,R5702,Payments to External Contractors,"10,000.00",05/10/2018,Communities,
214714,Charanga Ltd,51440265,R4029,Licences (Incl Tv),"1,820.00",19/10/2018,People Directorate,
209635,Chartered Institute Of Ecology And Environmental Management,51442569,R4601,"Conferences, Staff Accommodation & Subsistence",950.00,26/10/2018,Communities,
232519,Cheeky Childminders (Gillian Longden),51446378,R6106,Early Years Funding (PVIs and LA),"1,164.24",10/10/2018,Communities,
201227,Chestnut Tree Nursery,51444406,R6106,Early Years Funding (PVIs and LA),600.00,08/10/2018,Communities,
236375,Child & Family Safeguarding Ltd,51434020,R4409,Consultancy,"3,500.00",04/10/2018,People Directorate,
236375,Child & Family Safeguarding Ltd,51434019,R4409,Consultancy,"1,000.00",04/10/2018,People Directorate,
236375,Child & Family Safeguarding Ltd,51442653,R4409,Consultancy,"1,500.00",26/10/2018,People Directorate,
236375,Child & Family Safeguarding Ltd,51442657,R4409,Consultancy,"1,500.00",26/10/2018,People Directorate,
236375,Child & Family Safeguarding Ltd,51442695,R4409,Consultancy,"1,100.00",26/10/2018,People Directorate,
227452,Children's Therapy Solutions Ltd,51448712,R4441,Professional Fees,578.12,19/10/2018,People Directorate,
201243,Chiltern Railways Company Ltd,51434471,R3301,Staff Travel,835.80,05/10/2018,Communities,
201243,Chiltern Railways Company Ltd,51441697,R3301,Staff Travel,514.15,12/10/2018,Communities,
201243,Chiltern Railways Company Ltd,51441698,R3301,Staff Travel,"1,538.45",12/10/2018,Communities,
201243,Chiltern Railways Company Ltd,51440798,R3301,Staff Travel,"1,847.30",19/10/2018,People Directorate,
201243,Chiltern Railways Company Ltd,51450269,R3301,Staff Travel,680.10,19/10/2018,People Directorate,
201243,Chiltern Railways Company Ltd,51441420,R3301,Staff Travel,"1,010.05",24/10/2018,Resources,
201243,Chiltern Railways Company Ltd,51441433,R3301,Staff Travel,"2,844.90",24/10/2018,Resources,
228597,Chipping Campden School,51442856,R6109,Funding payment to Academies and Non WCC Schools,"1,200.00",01/10/2018,Communities,
233723,Christ The King Catholic Primary School,51442814,R6109,Funding payment to Academies and Non WCC Schools,600.00,01/10/2018,Communities,
201281,Chubb Fire Ltd,51434917,R2002,Building Maintenance,893.41,05/10/2018,Resources,
201296,Circles Network,51437501,R5702,Payments to External Contractors,"3,562.59",12/10/2018,People Directorate,
235763,Cititaxis Services,51453449,R3206,Client/Customer/Pupil Travel,"2,533.00",30/10/2018,People Directorate,
201320,Clan Tools & Plant Ltd,51436667,R4015,Equipment Repair & Maintenance,"16,228.00",11/10/2018,Fire and Rescue,
213034,Clarendon Lodge Medical Practice,51451813,R5702,Payments to External Contractors,916.85,30/10/2018,Communities,
209851,Clear Channel UK Ltd,51436605,R5802,Substitute Care,"3,500.00",03/10/2018,People Directorate,
219972,Clifton Road Surgery,51451848,R5702,Payments to External Contractors,750.15,30/10/2018,Communities,
230374,Cobalt Telephone Technologies Ltd,51434268,R4513,Telephones & Broadband,"7,690.75",05/10/2018,Communities,
237181,Coleshill C of E Primary School (Birmingham Diocese MAT ),51447155,R4441,Professional Fees,"1,000.00",26/10/2018,Communities,
237181,Coleshill C of E Primary School (Birmingham Diocese MAT ),51449663,R6107,SEN Statements Funding,"1,110.00",26/10/2018,Communities,
201379,Coleshill Town Council,51434909,R4441,Professional Fees,597.50,05/10/2018,Resources,
235719,Community Resourcing Group Ltd,51434525,R1101,Agency Staff Pay,947.20,05/10/2018,Resources,
235719,Community Resourcing Group Ltd,51437551,R1101,Agency Staff Pay,"1,184.00",12/10/2018,Resources,
235719,Community Resourcing Group Ltd,51439135,R1101,Agency Staff Pay,"1,139.20",19/10/2018,Resources,
235719,Community Resourcing Group Ltd,51441907,R1101,Agency Staff Pay,"1,123.20",26/10/2018,Resources,
212497,COMPASS,51439687,R5702,Payments to External Contractors,"52,500.00",19/10/2018,Communities,
205413,Compass Minerals UK Ltd,51433685,R4030,Materials,"2,214.16",03/10/2018,Communities,
205413,Compass Minerals UK Ltd,51435361,R4030,Materials,"7,842.26",05/10/2018,Communities,
205413,Compass Minerals UK Ltd,51435370,R4030,Materials,"1,112.21",05/10/2018,Communities,
205413,Compass Minerals UK Ltd,51435367,R4030,Materials,"1,115.36",05/10/2018,Communities,
205413,Compass Minerals UK Ltd,51436710,R4030,Materials,"3,315.32",11/10/2018,Communities,
205413,Compass Minerals UK Ltd,51436713,R4030,Materials,"2,246.50",11/10/2018,Communities,
205413,Compass Minerals UK Ltd,51437107,R4030,Materials,"5,609.16",12/10/2018,Communities,
205413,Compass Minerals UK Ltd,51437582,R4030,Materials,"5,577.60",12/10/2018,Communities,
205413,Compass Minerals UK Ltd,51438271,R4030,Materials,"1,116.15",17/10/2018,Communities,
205413,Compass Minerals UK Ltd,51438276,R4030,Materials,"5,620.20",17/10/2018,Communities,
205413,Compass Minerals UK Ltd,51438279,R4030,Materials,"1,117.73",17/10/2018,Communities,
205413,Compass Minerals UK Ltd,51439037,R4030,Materials,"5,644.66",19/10/2018,Communities,
205413,Compass Minerals UK Ltd,51439053,R4030,Materials,"1,120.88",19/10/2018,Communities,
205413,Compass Minerals UK Ltd,51439049,R4030,Materials,"5,648.60",19/10/2018,Communities,
205413,Compass Minerals UK Ltd,51439048,R4030,Materials,"1,098.80",19/10/2018,Communities,
205413,Compass Minerals UK Ltd,51439441,R4030,Materials,"2,287.52",19/10/2018,Communities,
205413,Compass Minerals UK Ltd,51439462,R4030,Materials,"9,011.24",19/10/2018,Communities,
205413,Compass Minerals UK Ltd,51440626,R4030,Materials,"2,247.29",24/10/2018,Communities,
205413,Compass Minerals UK Ltd,51440619,R4030,Materials,"10,136.86",24/10/2018,Communities,
205413,Compass Minerals UK Ltd,51440623,R4030,Materials,"1,117.73",24/10/2018,Communities,
205413,Compass Minerals UK Ltd,51440627,R4030,Materials,"2,263.86",24/10/2018,Communities,
205413,Compass Minerals UK Ltd,51441253,R4030,Materials,"1,138.24",25/10/2018,Communities,
205413,Compass Minerals UK Ltd,51441255,R4030,Materials,"6,731.62",25/10/2018,Communities,
205413,Compass Minerals UK Ltd,51442964,R4030,Materials,"3,406.82",26/10/2018,Communities,
205413,Compass Minerals UK Ltd,51442040,R4030,Materials,"1,086.18",26/10/2018,Communities,
205413,Compass Minerals UK Ltd,51442041,R4030,Materials,"7,826.48",26/10/2018,Communities,
205413,Compass Minerals UK Ltd,51441710,R4030,Materials,"7,848.56",26/10/2018,Communities,
205413,Compass Minerals UK Ltd,51443719,R4030,Materials,"5,593.37",31/10/2018,Communities,
236690,ComputerXplorers,51451010,R4441,Professional Fees,500.00,24/10/2018,Schools,
228549,Concept Elevators (UK) Ltd,51438385,R2023,Property Services Mechanical (LM),"1,100.00",12/10/2018,Resources,
228549,Concept Elevators (UK) Ltd,51438380,R2023,Property Services Mechanical (LM),"1,125.00",17/10/2018,Resources,
228549,Concept Elevators (UK) Ltd,51447359,R2023,Property Services Mechanical (LM),"1,395.00",26/10/2018,Resources,
219736,Connect Oxford Ltd,51433803,R1601,Training,680.00,03/10/2018,Resources,
219736,Connect Oxford Ltd,51443403,R1601,Training,680.00,31/10/2018,Resources,
237331,Consumer Response Ltd,51445053,R2751,Grounds Maintenance,"2,532.33",09/10/2018,Schools,
217554,Contract Data Research Ltd,51443695,R4506,IT Support & Maintenance,"7,200.00",31/10/2018,Resources,
201434,Cooleraid Ltd,51434634,R4010,Equipment Hire,"2,310.00",03/10/2018,Resources,
201434,Cooleraid Ltd,51434476,R4102,Catering Services & Supplies,855.36,05/10/2018,Fire and Rescue,
